Micros,Pin_State,R_Vis_Value,R_940_Value,T_Vis_Value,T_940_Value
5168789,0,3812,4074,3543,2865
5172125,0,3791,4071,3551,2858
5175460,0,3791,4069,3546,2862
5178795,0,3794,4067,3542,2857
5182131,0,3785,4055,3557,2864
5185468,0,3796,4066,3542,2861
5188805,0,3782,4064,3537,2856
5192141,0,3792,4062,3539,2854
5195478,0,3795,4068,3542,2858
5198814,0,3793,4057,3536,2858
5202150,0,3791,4068,3533,2861
5205485,0,3794,4066,3543,2859
5208820,0,3799,4068,3540,2852
5212156,0,3797,4066,3544,2855
5215491,0,3796,4060,3543,2854
5218828,0,3797,4064,3540,2862
5222164,0,3797,4068,3541,2860
5225501,0,3807,4067,3554,2860
5228837,0,3790,4056,3552,2856
5232172,0,3796,4067,3542,2851
5235507,0,3795,4059,3547,2850
5238844,0,3787,4063,3542,2855
5242180,0,3792,4068,3538,2858
5245515,0,3791,4081,3541,2853
5248852,0,3807,4070,3530,2855
5252188,0,3798,4065,3541,2858
5255524,0,3781,4066,3534,2856
5258859,0,3789,4060,3550,2869
5262195,0,3788,4075,3535,2862
5265530,0,3793,4069,3539,2861
5268865,0,3788,4067,3535,2862
5272201,0,3795,4058,3541,2853
5275538,0,3793,4062,3544,2858
5278875,0,3786,4072,3535,2862
5282211,0,3792,4064,3533,2873
5285546,0,3783,4075,3546,2862
5288881,0,3801,4062,3540,2861
5292217,0,3796,4067,3540,2858
5295552,0,3799,4059,3528,2862
5298889,0,3789,4067,3530,2866
5302226,0,3812,4080,3551,2859
5305563,0,3796,4080,3531,2856
5308899,0,3792,4066,3537,2857
5312234,0,3808,4062,3536,2860
5315569,0,3782,4082,3538,2858
5318904,0,3791,4069,3538,2863
5322240,0,3793,4068,3540,2861
5325575,0,3793,4068,3538,2859
5328912,0,3798,4067,3537,2863
5332248,0,3789,4069,3536,2864
5335585,0,3794,4067,3539,2872
5338922,0,3787,4051,3533,2857
5342258,0,3789,4061,3537,2869
5345595,0,3791,4072,3533,2861
5348932,0,3791,4071,3541,2856
5352269,0,3807,4075,3532,2860
5355606,0,3800,4064,3539,2863
5358942,0,3785,4060,3554,2876
5362279,0,3793,4067,3537,2864
5365614,0,3784,4072,3532,2867
5368949,0,3790,4073,3557,2861
5372285,0,3787,4069,3530,2870
5375621,0,3794,4056,3541,2865
5378956,0,3814,4064,3540,2866
5382293,0,3790,4062,3537,2868
5385630,0,3796,4072,3532,2871
5388967,0,3788,4070,3535,2871
5392302,0,3783,4072,3531,2873
5395637,0,3789,4058,3531,2866
5398972,0,3804,4081,3530,2868
5402308,0,3790,4068,3534,2871
5405645,0,3813,4056,3558,2870
5408983,0,3792,4060,3546,2883
5412318,0,3786,4073,3531,2872
5415655,0,3793,4061,3535,2860
5418991,0,3788,4079,3533,2874
5422327,0,3787,4072,3531,2870
5425662,0,3795,4061,3537,2868
5428998,0,3789,4053,3540,2875
5432333,0,3794,4062,3540,2869
5435668,0,3818,4062,3543,2867
5439004,0,3791,4058,3534,2885
5442341,0,3791,4059,3538,2866
5445678,0,3784,4070,3533,2870
5449014,0,3791,4072,3533,2869
5452350,0,3790,4061,3536,2867
5455685,0,3801,4065,3535,2867
5459021,0,3788,4078,3532,2867
5462356,0,3802,4074,3539,2863
5465691,0,3785,4049,3531,2862
5469027,0,3793,4061,3535,2865
5472364,0,3801,4069,3531,2866
5475700,0,3790,4057,3548,2859
5479036,0,3793,4068,3526,2866
5482371,0,3800,4070,3542,2878
5485706,0,3802,4058,3533,2868
5489042,0,3796,4067,3533,2855
5492379,0,3795,4068,3535,2862
5495715,0,3800,4053,3536,2860
5499050,0,3793,4069,3534,2862
5502386,0,3794,4067,3532,2867
5505721,0,3796,4069,3533,2861
5509058,0,3809,4065,3534,2863
5512394,0,3794,4064,3533,2870
5515729,0,3793,4068,3532,2860
5519064,0,3787,4066,3526,2877
5522400,0,3792,4072,3528,2863
5525736,0,3796,4064,3535,2868
5529071,0,3788,4066,3532,2868
5532406,0,3803,4055,3530,2868
5535743,0,3790,4068,3532,2868
5539079,0,3793,4082,3542,2869
5542415,0,3790,4059,3548,2865
5545750,0,3792,4069,3532,2867
5549086,0,3815,4062,3521,2869
5552421,0,3783,4066,3526,2872
5555756,0,3798,4065,3534,2870
5559092,0,3796,4068,3536,2873
5562429,0,3793,4067,3534,2861
5565766,0,3800,4056,3537,2866
5569102,0,3795,4062,3536,2883
5572438,0,3793,4066,3527,2875
5575773,0,3797,4059,3529,2869
5579109,0,3812,4073,3529,2864
5582444,0,3793,4065,3533,2862
5585779,0,3815,4064,3538,2862
5589115,0,3795,4057,3546,2864
5592452,0,3791,4069,3531,2867
5595789,0,3791,4060,3529,2887
5599125,0,3778,4072,3539,2862
5602462,0,3797,4063,3536,2863
5605798,0,3800,4064,3555,2863
5609134,0,3791,4057,3522,2876
5612469,0,3787,4073,3531,2869
5615804,0,3791,4072,3533,2868
5619140,0,3789,4071,3532,2868
5622477,0,3790,4069,3525,2867
5625813,0,3789,4073,3531,2869
5629149,0,3798,4067,3535,2868
5632484,0,3787,4060,3531,2859
5635819,0,3800,4060,3530,2884
5639155,0,3786,4070,3531,2873
5642491,0,3790,4074,3526,2875
5645826,0,3800,4095,3532,2867
5649162,0,3792,4078,3531,2875
5652497,0,3791,4073,3529,2888
5655834,0,3810,4061,3532,2872
5659170,0,3793,4068,3546,2872
5662507,0,3784,4072,3527,2876
5665843,0,3801,4068,3541,2883
5669179,0,3794,4066,3535,2873
5672514,0,3794,4065,3534,2874
5675849,0,3790,4069,3535,2890
5679185,0,3791,4070,3534,2878
5682522,0,3793,4067,3535,2874
5685858,0,3793,4066,3534,2870
5689194,0,3790,4069,3528,2875
5692529,0,3794,4063,3534,2875
5695864,0,3790,4072,3533,2879
5699200,0,3797,4064,3547,2876
5702535,0,3803,4078,3530,2878
5705871,0,3799,4067,3536,2880
5709208,0,3797,4062,3530,2875
5712545,0,3799,4084,3535,2878
5715881,0,3786,4070,3531,2882
5719217,0,3801,4067,3530,2879
5722552,0,3789,4069,3529,2898
5725887,0,3792,4065,3533,2880
5729223,0,3792,4059,3536,2877
5732560,0,3795,4083,3529,2885
5735897,0,3793,4068,3528,2880
5739233,0,3793,4067,3528,2888
5742570,0,3795,4059,3537,2879
5745906,0,3793,4064,3534,2883
5749242,0,3802,4058,3528,2877
5752577,0,3794,4069,3528,2889
5755912,0,3798,4065,3535,2879
5759247,0,3799,4070,3531,2890
5762582,0,3791,4067,3532,2877
5765919,0,3787,4074,3524,2892
5769255,0,3787,4073,3530,2876
5772590,0,3792,4069,3533,2886
5775927,0,3793,4083,3532,2899
5779262,0,3796,4059,3527,2892
5782597,0,3798,4064,3537,2882
5785934,0,3796,4064,3536,2885
5789270,0,3786,4079,3534,2873
5792605,0,3790,4073,3536,2887
5795942,0,3796,4066,3538,2884
5799277,0,3794,4068,3533,2884
5802612,0,3796,4085,3544,2884
5805947,0,3787,4074,3532,2886
5809283,0,3796,4066,3535,2883
5812618,0,3789,4060,3529,2889
5815953,0,3791,4068,3537,2878
5819289,0,3792,4061,3542,2883
5822626,0,3795,4085,3534,2900
5825962,0,3812,4063,3542,2886
5829299,0,3795,4066,3526,2889
5832636,0,3791,4087,3538,2896
5835972,0,3801,4073,3532,2885
5839308,0,3793,4069,3537,2880
5842643,0,3795,4065,3537,2882
5845979,0,3803,4081,3544,2886
5849316,0,3796,4069,3534,2894
5852653,0,3792,4070,3536,2883
5855989,0,3796,4066,3550,2886
5859325,0,3804,4079,3536,2890
5862660,0,3794,4068,3535,2888
5865996,0,3795,4069,3532,2883
5869331,0,3808,4058,3532,2887
5872666,0,3792,4073,3532,2891
5876003,0,3794,4068,3537,2891
5879340,0,3795,4063,3538,2892
5882677,0,3786,4066,3547,2887
5886013,0,3799,4068,3538,2893
5889350,0,3789,4062,3533,2904
5892687,0,3793,4063,3531,2900
5896023,0,3799,4064,3538,2890
5899360,0,3787,4055,3536,2893
5902696,0,3793,4082,3532,2915
5906031,0,3795,4069,3535,2890
5909367,0,3801,4065,3538,2887
5912702,0,3795,4066,3539,2889
5916037,0,3801,4057,3540,2887
5919372,0,3799,4065,3537,2890
5922709,0,3793,4069,3535,2890
5926045,0,3812,4076,3532,2883
5929380,0,3787,4054,3536,2885
5932717,0,3795,4068,3533,2884
5936053,0,3786,4070,3538,2885
5939389,0,3787,4083,3533,2887
5942724,0,3796,4067,3535,2895
5946060,0,3794,4061,3549,2888
5949396,0,3807,4076,3536,2886
5952731,0,3792,4069,3537,2886
5956067,0,3789,4089,3531,2881
5959402,0,3796,4065,3547,2886
5962737,0,3793,4072,3535,2886
5966074,0,3793,4064,3535,2889
5969410,0,3790,4070,3536,2893
5972747,0,3796,4059,3542,2881
5976083,0,3796,4065,3537,2900
5979420,0,3798,4064,3535,2884
5982756,0,3792,4063,3520,2898
5986091,0,3813,4065,3533,2887
5989427,0,3792,4068,3536,2889
5992763,0,3784,4070,3541,2889
5996098,0,3810,4058,3530,2885
5999433,0,3794,4069,3535,2890
6002768,0,3785,4062,3530,2904
6006105,0,3788,4061,3542,2889
6009441,0,3796,4066,3537,2892
6012778,0,3792,4064,3544,2895
6016114,0,3790,4065,3536,2900
6019451,0,3796,4066,3534,2889
6022787,0,3798,4066,3537,2887
6026126,0,3794,4067,3554,2887
6029463,0,3796,4066,3535,2904
6032799,0,3795,4067,3533,2882
6036135,0,3795,4080,3534,2892
6039470,0,3790,4071,3536,2890
6042805,0,3793,4072,3528,2897
6046141,0,3796,4069,3542,2887
6049478,0,3793,4057,3533,2888
6052815,0,3803,4063,3531,2887
6056151,0,3794,4063,3536,2889
6059488,0,3799,4067,3535,2885
6062825,0,3795,4068,3532,2887
6066161,0,3794,4065,3536,2887
6069497,0,3797,4064,3526,2896
6072832,0,3794,4081,3530,2881
6076168,0,3793,4069,3532,2888
6079503,0,3793,4070,3534,2888
6082840,0,3796,4065,3535,2889
6086176,0,3796,4065,3533,2891
6089511,0,3791,4072,3533,2890
6092848,0,3792,4066,3536,2889
6096184,0,3795,4070,3558,2889
6099521,0,3793,4067,3546,2884
6102857,0,3790,4071,3534,2889
6106194,0,3785,4066,3534,2885
6109530,0,3789,4053,3530,2889
6112865,0,3790,4069,3533,2891
6116201,0,3779,4069,3527,2888
6119536,0,3792,4072,3534,2891
6122873,0,3792,4069,3536,2890
6126209,0,3803,4062,3548,2903
6129544,0,3799,4059,3538,2883
6132881,0,3793,4064,3537,2888
6136217,0,3797,4067,3535,2890
6139553,0,3786,4052,3534,2896
6142888,0,3795,4065,3536,2890
6146224,0,3791,4068,3534,2889
6149559,0,3793,4066,3536,2886
6152894,0,3801,4062,3538,2896
6156231,0,3794,4068,3536,2882
6159568,0,3794,4065,3535,2885
6162905,0,3797,4086,3535,2886
6166241,0,3786,4081,3534,2884
6169578,0,3791,4070,3535,2884
6172914,0,3793,4062,3537,2897
6176251,0,3787,4073,3536,2887
6179587,0,3798,4065,3537,2884
6182922,0,3801,4056,3535,2878
6186258,0,3792,4071,3529,2883
6189595,0,3784,4071,3534,2886
6192932,0,3786,4068,3536,2886
6196268,0,3788,4068,3537,2880
6199604,0,3806,4061,3536,2883
6202939,0,3794,4067,3534,2887
6206275,0,3786,4074,3534,2885
6209610,0,3786,4074,3546,2877
6212945,0,3791,4080,3532,2890
6216281,0,3797,4060,3539,2884
6219618,0,3807,4069,3532,2882
6222954,0,3788,4076,3535,2891
6226290,0,3794,4074,3533,2886
6229625,0,3786,4083,3530,2886
6232960,0,3787,4076,3529,2883
6236296,0,3794,4066,3527,2890
6239631,0,3793,4062,3529,2882
6242966,0,3794,4063,3538,2897
6246302,0,3788,4068,3549,2883
6249638,0,3795,4066,3535,2877
6252975,0,3796,4054,3552,2882
6256310,0,3792,4068,3536,2887
6259645,0,3794,4067,3532,2886
6262980,0,3794,4091,3531,2890
6266316,0,3794,4068,3530,2899
6269651,0,3794,4065,3527,2891
6272988,0,3794,4059,3539,2884
6276323,0,3799,4080,3545,2887
6279660,0,3787,4065,3544,2882
6282997,0,3812,4065,3538,2885
6286332,0,3792,4070,3537,2888
6289667,0,3797,4054,3532,2883
6293004,0,3794,4058,3539,2886
6296340,0,3793,4064,3547,2888
6299675,0,3788,4060,3532,2890
6303011,0,3792,4093,3530,2891
6306348,0,3806,4063,3537,2878
6309684,0,3791,4071,3535,2889
6313019,0,3794,4069,3539,2886
6316355,0,3794,4067,3527,2891
6319690,0,3795,4082,3531,2890
6323026,0,3801,4055,3540,2876
6326361,0,3794,4068,3533,2879
6329698,0,3796,4066,3526,2887
6333034,0,3801,4070,3550,2889
6336371,0,3788,4056,3556,2885
6339707,0,3795,4068,3533,2880
6343042,0,3796,4061,3540,2880
6346378,0,3789,4063,3534,2882
6349713,0,3790,4069,3535,2884
6353050,0,3790,4075,3533,2881
6356386,0,3788,4067,3527,2890
6359723,0,3799,4066,3535,2887
6363059,0,3802,4085,3534,2879
6366396,0,3798,4077,3550,2894
6369732,0,3793,4071,3535,2889
6373067,0,3801,4064,3537,2886
6376403,0,3801,4063,3537,2884
6379738,0,3786,4073,3529,2887
6383073,0,3797,4062,3536,2886
6386409,0,3792,4069,3535,2888
6389746,0,3789,4061,3533,2882
6393082,0,3798,4056,3542,2896
6396419,0,3800,4063,3538,2886
6399755,0,3795,4058,3539,2904
6403090,0,3791,4094,3527,2887
6406426,0,3795,4068,3535,2887
6409761,0,3795,4054,3542,2886
6413096,0,3796,4073,3537,2883
6416432,0,3797,4065,3537,2888
6419767,0,3796,4053,3550,2890
6423104,0,3797,4059,3533,2892
6426440,0,3792,4073,3535,2891
6429777,0,3800,4062,3538,2893
6433113,0,3796,4067,3538,2886
6436449,0,3788,4072,3534,2893
6439784,0,3797,4068,3534,2890
6443121,0,3794,4067,3536,2893
6446457,0,3796,4074,3531,2889
6449792,0,3790,4060,3537,2901
6453128,0,3791,4070,3534,2893
6456464,0,3798,4063,3533,2892
6459799,0,3798,4077,3528,2891
6463134,0,3798,4062,3535,2892
6466470,0,3794,4065,3531,2888
6469805,0,3800,4071,3539,2897
6473142,0,3789,4074,3532,2897
6476478,0,3804,4068,3529,2895
6479813,0,3789,4071,3528,2915
6483149,0,3802,4064,3542,2893
6486486,0,3794,4067,3536,2896
6489823,0,3801,4054,3538,2897
6493159,0,3796,4055,3538,2897
6496494,0,3788,4069,3532,2898
6499829,0,3794,4070,3533,2898
6503165,0,3791,4057,3531,2895
6506500,0,3786,4062,3531,2898
6509835,0,3785,4070,3534,2898
6513170,0,3784,4069,3527,2898
6516505,0,3798,4065,3530,2893
6519840,0,3792,4074,3536,2901
6523177,0,3802,4064,3532,2898
6526512,0,3801,4054,3536,2902
6529849,0,3784,4073,3530,2898
6533185,0,3799,4057,3533,2908
6536520,0,3794,4064,3537,2898
6539857,0,3793,4066,3537,2897
6543193,0,3792,4067,3537,2898
6546528,0,3785,4078,3534,2888
6549863,0,3787,4070,3534,2897
6553199,0,3795,4070,3534,2897
6556536,0,3801,4067,3536,2894
6559873,0,3790,4061,3540,2889
6563209,0,3788,4075,3533,2899
6566545,0,3798,4063,3535,2892
6569880,0,3813,4071,3536,2901
6573215,0,3782,4058,3532,2900
6576551,0,3787,4071,3532,2898
6579886,0,3811,4062,3542,2890
6583223,0,3787,4077,3529,2900
6586559,0,3795,4059,3539,2894
6589895,0,3795,4067,3552,2891
6593230,0,3791,4063,3543,2896
6596566,0,3796,4067,3525,2897
6599901,0,3794,4064,3526,2898
6603238,0,3786,4065,3527,2907
6606574,0,3794,4069,3534,2890
6609909,0,3795,4068,3537,2898
6613249,0,3793,4067,3531,2905
6616584,0,3788,4062,3529,2910
6619921,0,3793,4068,3538,2896
6623257,0,3794,4067,3529,2901
6626592,0,3799,4064,3539,2899
6629929,0,3790,4067,3535,2893
6633265,0,3792,4068,3534,2893
6636602,0,3793,4094,3532,2896
6639939,0,3811,4062,3532,2899
6643275,0,3796,4065,3535,2906
6646611,0,3787,4059,3531,2912
6649946,0,3798,4063,3534,2903
6653282,0,3792,4065,3538,2897
6656619,0,3795,4065,3544,2894
6659956,0,3787,4066,3537,2900
6663292,0,3790,4068,3535,2894
6666629,0,3791,4068,3534,2890
6669966,0,3794,4068,3528,2896
6673302,0,3793,4082,3537,2888
6676639,0,3793,4068,3544,2892
6679975,0,3794,4061,3542,2891
6683311,0,3788,4065,3540,2906
6686646,0,3787,4062,3540,2896
6689981,0,3795,4059,3535,2890
6693317,0,3794,4061,3543,2889
6696652,0,3793,4068,3531,2888
6699989,0,3791,4068,3525,2895
6703325,0,3810,4080,3537,2887
6706660,0,3798,4060,3534,2888
6709997,0,3794,4069,3535,2891
6713332,0,3809,4062,3531,2889
6716667,0,3779,4076,3533,2890
6720004,0,3796,4068,3536,2896
6723340,0,3796,4068,3534,2890
6726675,0,3799,4069,3535,2890
6730012,0,3783,4070,3528,2895
6733348,0,3796,4066,3535,2894
6736685,0,3791,4068,3538,2891
6740021,0,3812,4078,3546,2912
6743358,0,3793,4061,3529,2906
6746694,0,3798,4068,3536,2904
6750029,0,3796,4069,3533,2891
6753365,0,3811,4063,3531,2906
6756700,0,3794,4067,3538,2890
6760037,0,3788,4074,3536,2892
6763373,0,3802,4077,3537,2899
6766710,0,3789,4070,3536,2891
6770046,0,3790,4055,3534,2897
6773381,0,3791,4065,3540,2914
6776717,0,3792,4069,3536,2891
6780052,0,3797,4086,3529,2900
6783388,0,3792,4077,3535,2901
6786723,0,3793,4069,3540,2892
6790060,0,3798,4068,3529,2896
6793396,0,3806,4064,3541,2894
6796731,0,3816,4085,3551,2909
6800067,0,3798,4060,3537,2895
6803403,0,3795,4064,3537,2894
6806738,0,3794,4060,3541,2884
6810073,0,3788,4062,3539,2897
6813409,0,3791,4065,3527,2897
6816744,0,3802,4067,3542,2899
6820080,0,3789,4062,3534,2898
6823416,0,3794,4067,3554,2890
6826751,0,3793,4059,3542,2889
6830086,0,3788,4059,3528,2888
6833422,0,3794,4067,3536,2885
6836757,0,3797,4067,3536,2884
6840093,0,3795,4067,3533,2888
6843429,0,3793,4069,3535,2896
6846764,0,3793,4067,3535,2891
6850099,0,3795,4068,3526,2898
6853435,0,3800,4076,3535,2890
6856770,0,3810,4060,3535,2897
6860106,0,3795,4061,3534,2899
6863443,0,3796,4060,3538,2895
6866780,0,3790,4063,3537,2907
6870116,0,3792,4062,3540,2895
6873452,0,3794,4072,3551,2904
6876787,0,3795,4062,3555,2891
6880122,0,3791,4065,3529,2902
6883458,0,3789,4078,3534,2909
6886793,0,3793,4070,3532,2894
6890129,0,3792,4068,3538,2893
6893464,0,3795,4068,3531,2895
6896801,0,3785,4067,3547,2887
6900137,0,3791,4068,3533,2890
6903474,0,3793,4066,3531,2890
6906811,0,3794,4070,3534,2895
6910147,0,3792,4070,3541,2899
6913483,0,3792,4069,3530,2886
6916818,0,3795,4069,3539,2889
6920155,0,3805,4065,3537,2887
6923491,0,3789,4084,3539,2886
6926828,0,3794,4067,3536,2886
6930164,0,3791,4082,3532,2888
6933501,0,3788,4072,3529,2884
6936838,0,3796,4065,3534,2883
6940174,0,3789,4068,3531,2895
6943509,0,3789,4090,3542,2893
6946846,0,3792,4067,3533,2885
6950182,0,3798,4065,3534,2885
6953518,0,3788,4069,3546,2886
6956853,0,3797,4069,3536,2901
6960190,0,3796,4064,3534,2888
6963526,0,3788,4058,3537,2883
6966861,0,3795,4062,3526,2891
6970198,0,3797,4068,3527,2893
6973534,0,3786,4073,3533,2888
6976871,0,3815,4075,3535,2887
6980207,0,3822,4069,3527,2893
6983543,0,3786,4068,3533,2887
6986878,0,3801,4066,3546,2883
6990213,0,3795,4059,3532,2883
6993549,0,3793,4067,3536,2887
6996886,0,3787,4060,3535,2889
7000222,0,3785,4058,3537,2900
7003559,0,3788,4071,3534,2890
7006896,0,3783,4069,3538,2889
7010232,0,3797,4053,3539,2893
7013569,0,3785,4073,3530,2887
7016905,0,3798,4067,3533,2887
7020240,0,3793,4070,3537,2886
7023577,0,3798,4062,3529,2884
7026913,0,3797,4066,3534,2885
7030248,0,3793,4065,3534,2894
7033583,0,3785,4080,3533,2893
7036918,0,3791,4062,3541,2883
7040255,0,3791,4071,3536,2886
7043590,0,3793,4064,3534,2880
7046927,0,3797,4087,3529,2882
7050262,0,3793,4067,3531,2885
7053598,0,3799,4065,3532,2886
7056933,0,3804,4076,3524,2885
7060269,0,3788,4072,3535,2887
7063605,0,3789,4082,3527,2890
7066941,0,3786,4078,3532,2893
7070277,0,3798,4065,3538,2884
7073612,0,3793,4063,3535,2886
7076947,0,3793,4066,3534,2882
7080282,0,3798,4060,3541,2874
7083618,0,3793,4066,3534,2902
7086955,0,3791,4065,3528,2890
7090291,0,3798,4087,3547,2889
7093627,0,3787,4084,3535,2884
7096962,0,3793,4065,3526,2891
7100297,0,3788,4074,3522,2888
7103632,0,3786,4092,3528,2885
7106967,0,3793,4068,3534,2879
7110303,0,3798,4057,3541,2895
7113640,0,3793,4070,3547,2898
7116976,0,3792,4069,3533,2882
7120311,0,3801,4068,3528,2886
7123647,0,3796,4090,3540,2887
7126982,0,3795,4066,3537,2896
7130317,0,3794,4066,3534,2880
7133652,0,3796,4065,3533,2885
7136989,0,3794,4065,3535,2886
7140325,0,3792,4066,3536,2887
7143661,0,3793,4066,3534,2888
7146998,0,3786,4060,3526,2896
7150334,0,3810,4070,3536,2892
7153670,0,3793,4070,3542,2896
7157005,0,3786,4070,3525,2899
7160342,0,3799,4052,3535,2891
7163678,0,3794,4065,3532,2899
7167015,0,3779,4059,3533,2906
7170351,0,3812,4059,3536,2890
7173688,0,3797,4066,3530,2898
7177024,0,3797,4059,3535,2903
7180361,0,3792,4069,3550,2894
7183698,0,3794,4067,3536,2902
7187034,0,3799,4082,3535,2904
7190371,0,3795,4075,3534,2906
7193707,0,3794,4064,3528,2905
7197042,0,3790,4063,3541,2902
7200378,0,3793,4066,3540,2902
7203713,0,3804,4077,3546,2912
7207050,0,3789,4060,3523,2907
7210386,0,3794,4070,3534,2906
7213723,0,3798,4071,3534,2899
7217059,0,3787,4064,3544,2899
7220396,0,3795,4064,3537,2905
7223732,0,3786,4062,3548,2914
7227067,0,3787,4061,3536,2911
7230404,0,3794,4070,3537,2904
7233741,0,3792,4058,3545,2904
7237077,0,3794,4086,3532,2901
7240414,0,3797,4064,3539,2906
7243750,0,3799,4066,3538,2906
7247085,0,3792,4076,3536,2904
7250421,0,3795,4069,3537,2907
7253758,0,3790,4070,3536,2908
7257095,0,3797,4067,3535,2905
7260431,0,3790,4063,3537,2905
7263766,0,3795,4063,3534,2908
7267102,0,3795,4068,3538,2907
7270439,0,3789,4072,3535,2905
7273776,0,3819,4069,3538,2916
7277112,0,3793,4068,3535,2902
7280448,0,3799,4061,3534,2902
7283783,0,3798,4068,3528,2902
7287120,0,3796,4071,3537,2905
7290456,0,3802,4060,3519,2904
7293791,0,3796,4062,3535,2920
7297128,0,3794,4069,3534,2903
7300464,0,3791,4067,3528,2909
7303800,0,3787,4064,3543,2903
7307135,0,3795,4066,3536,2901
7310471,0,3794,4068,3552,2903
7313806,0,3794,4067,3533,2912
7317141,0,3814,4088,3548,2910
7320477,0,3795,4070,3535,2918
7323814,0,3796,4069,3535,2905
7327151,0,3808,4065,3539,2905
7330487,0,3790,4069,3540,2903
7333824,0,3794,4067,3536,2899
7337160,0,3794,4083,3533,2901
7340497,0,3788,4072,3533,2901
7343833,0,3795,4067,3538,2900
7347168,0,3789,4079,3533,2913
7350504,0,3806,4080,3539,2909
7353841,0,3796,4069,3536,2900
7357177,0,3797,4067,3537,2901
7360512,0,3790,4065,3560,2909
7363849,0,3793,4066,3539,2901
7367185,0,3795,4064,3536,2906
7370522,0,3795,4059,3542,2908
7373858,0,3789,4061,3528,2908
7377193,0,3796,4067,3531,2914
7380529,0,3786,4078,3534,2910
7383864,0,3806,4071,3535,2905
7387200,0,3826,4069,3531,2915
7390537,0,3796,4061,3545,2907
7393874,0,3807,4062,3536,2906
7397210,0,3811,4061,3542,2906
