Micros,Pin_State,R_Vis_Value,R_940_Value,T_Vis_Value,T_940_Value
5002405,0,3827,4069,3643,3894
5005742,0,3835,4075,3638,3881
5009078,0,3839,4075,3635,3889
5012415,0,3840,4080,3645,3893
5015752,0,3835,4071,3636,3883
5019088,0,3818,4074,3631,3888
5022424,0,3839,4067,3634,3903
5025759,0,3834,4075,3632,3881
5029096,0,3835,4081,3633,3889
5032432,0,3841,4074,3637,3883
5035769,0,3834,4088,3633,3891
5039105,0,3838,4074,3634,3879
5042442,0,3834,4069,3642,3880
5045779,0,3841,4070,3638,3884
5049115,0,3830,4083,3633,3885
5052451,0,3838,4073,3638,3887
5055786,0,3829,4068,3641,3865
5059121,0,3833,4074,3630,3875
5062457,0,3859,4070,3640,3876
5065792,0,3832,4067,3647,3875
5069128,0,3835,4067,3639,3877
5072465,0,3833,4076,3634,3880
5075801,0,3833,4089,3642,3878
5079136,0,3844,4083,3628,3876
5082472,0,3834,4074,3635,3883
5085807,0,3830,4082,3633,3884
5089144,0,3826,4081,3625,3880
5092480,0,3832,4076,3634,3881
5095817,0,3832,4076,3636,3881
5099153,0,3837,4075,3636,3883
5102490,0,3843,4068,3654,3884
5105827,0,3832,4075,3635,3872
5109163,0,3828,4085,3631,3883
5112500,0,3859,4075,3630,3875
5115836,0,3831,4068,3621,3893
5119171,0,3835,4078,3635,3881
5122507,0,3835,4080,3625,3886
5125842,0,3833,4095,3630,3873
5129179,0,3830,4075,3631,3883
5132515,0,3829,4077,3640,3879
5135852,0,3829,4071,3628,3901
5139188,0,3833,4079,3631,3878
5142525,0,3832,4081,3623,3877
5145862,0,3853,4070,3630,3878
5149199,0,3848,4073,3640,3882
5152535,0,3838,4075,3637,3875
5155870,0,3836,4066,3635,3879
5159205,0,3836,4077,3633,3875
5162541,0,3834,4080,3637,3882
5165876,0,3835,4074,3636,3872
5169212,0,3853,4079,3641,3879
5172549,0,3844,4071,3628,3880
5175886,0,3827,4083,3631,3884
5179222,0,3836,4073,3628,3887
5182557,0,3842,4070,3632,3881
5185893,0,3837,4072,3635,3894
5189229,0,3833,4073,3632,3874
5192566,0,3831,4081,3632,3874
5195902,0,3828,4078,3633,3884
5199237,0,3832,4078,3648,3880
5202573,0,3840,4054,3628,3884
5205908,0,3836,4077,3634,3873
5209244,0,3842,4071,3635,3884
5212580,0,3832,4066,3632,3900
5215917,0,3838,4082,3637,3882
5219253,0,3837,4075,3632,3887
5222588,0,3837,4074,3635,3882
5225923,0,3836,4070,3629,3876
5229260,0,3840,4071,3639,3881
5232596,0,3837,4075,3635,3872
5235933,0,3837,4082,3629,3877
5239269,0,3832,4078,3648,3873
5242604,0,3824,4078,3632,3884
5245939,0,3834,4095,3633,3887
5249274,0,3858,4061,3633,3875
5252610,0,3837,4075,3638,3903
5255945,0,3843,4073,3627,3876
5259282,0,3831,4068,3629,3875
5262618,0,3828,4077,3636,3882
5265953,0,3834,4067,3631,3885
5269289,0,3834,4075,3649,3881
5272626,0,3833,4076,3634,3874
5275962,0,3829,4084,3632,3880
5279299,0,3833,4077,3634,3896
5282635,0,3833,4084,3625,3884
5285970,0,3835,4075,3652,3880
5289307,0,3857,4070,3640,3878
5292642,0,3830,4071,3629,3876
5295977,0,3842,4079,3625,3898
5299313,0,3838,4075,3633,3881
5302650,0,3838,4066,3637,3874
5305987,0,3833,4072,3649,3902
5309323,0,3834,4066,3635,3875
5312658,0,3829,4069,3634,3900
5315993,0,3852,4063,3627,3878
5319329,0,3837,4075,3635,3890
5322664,0,3838,4078,3631,3880
5326002,0,3850,4072,3646,3893
5329339,0,3828,4081,3630,3881
5332676,0,3839,4073,3637,3874
5336012,0,3826,4080,3626,3884
5339349,0,3837,4074,3634,3871
5342686,0,3836,4076,3634,3881
5346023,0,3835,4072,3632,3901
5349359,0,3826,4072,3633,3875
5352696,0,3833,4073,3642,3884
5356032,0,3837,4074,3637,3880
5359368,0,3844,4071,3631,3867
5362703,0,3840,4064,3648,3881
5366038,0,3834,4074,3633,3873
5369374,0,3825,4079,3629,3885
5372709,0,3825,4085,3630,3864
5376045,0,3831,4079,3633,3881
5379382,0,3832,4067,3630,3879
5382718,0,3851,4086,3629,3880
5386053,0,3836,4073,3629,3885
5389389,0,3833,4074,3630,3882
5392724,0,3822,4077,3623,3888
5396060,0,3836,4076,3631,3883
5399397,0,3838,4065,3637,3882
5402734,0,3842,4074,3636,3885
5406070,0,3836,4070,3655,3895
5409407,0,3835,4073,3635,3884
5412744,0,3837,4065,3637,3883
5416080,0,3834,4066,3631,3881
5419417,0,3846,4071,3638,3886
5422753,0,3834,4079,3631,3881
5426088,0,3826,4077,3625,3880
5429424,0,3844,4071,3628,3908
5432759,0,3834,4076,3627,3885
5436095,0,3839,4072,3629,3897
5439430,0,3835,4068,3617,3881
5442767,0,3832,4077,3631,3880
5446103,0,3847,4066,3631,3885
5449439,0,3839,4083,3633,3874
5452774,0,3837,4064,3636,3883
5456111,0,3830,4077,3634,3880
5459447,0,3837,4072,3634,3874
5462782,0,3832,4078,3632,3882
5466119,0,3838,4069,3642,3877
5469455,0,3837,4076,3636,3879
5472792,0,3832,4073,3626,3871
5476128,0,3845,4071,3629,3882
5479464,0,3834,4077,3651,3880
5482799,0,3857,4068,3640,3897
5486134,0,3842,4087,3633,3877
5489470,0,3831,4082,3629,3880
5492807,0,3829,4091,3628,3897
5496142,0,3842,4062,3640,3879
5499478,0,3838,4076,3628,3887
5502813,0,3831,4077,3629,3884
5506149,0,3847,4094,3636,3880
5509486,0,3840,4073,3636,3883
5512823,0,3837,4073,3635,3875
5516158,0,3846,4073,3629,3876
5519494,0,3835,4076,3635,3875
5522829,0,3834,4080,3635,3881
5526165,0,3835,4078,3636,3884
5529502,0,3838,4068,3632,3879
5532839,0,3835,4074,3640,3879
5536175,0,3832,4076,3636,3886
5539512,0,3849,4068,3633,3872
5542849,0,3825,4075,3642,3878
5546185,0,3836,4077,3633,3876
5549521,0,3836,4076,3635,3882
5552856,0,3832,4068,3641,3890
5556193,0,3835,4075,3632,3879
5559529,0,3828,4060,3651,3890
5562864,0,3831,4070,3634,3901
5566201,0,3837,4073,3634,3873
5569537,0,3846,4087,3630,3875
5572874,0,3828,4060,3644,3878
5576211,0,3837,4069,3637,3877
5579547,0,3838,4075,3635,3905
5582884,0,3837,4076,3632,3889
5586220,0,3835,4094,3631,3888
5589556,0,3829,4077,3633,3882
5592891,0,3836,4070,3634,3884
5596226,0,3831,4066,3626,3875
5599562,0,3841,4069,3633,3894
5602897,0,3829,4078,3634,3887
5606233,0,3824,4079,3627,3885
5609568,0,3835,4087,3628,3879
5612904,0,3834,4074,3632,3873
5616239,0,3834,4092,3654,3899
5619575,0,3840,4077,3636,3892
5622910,0,3852,4071,3637,3879
5626247,0,3838,4061,3631,3897
5629583,0,3832,4091,3628,3894
5632920,0,3834,4075,3636,3881
5636256,0,3841,4074,3633,3885
5639593,0,3847,4063,3636,3881
5642929,0,3836,4070,3632,3881
5646264,0,3839,4076,3634,3881
5649600,0,3837,4073,3634,3883
5652935,0,3847,4074,3625,3877
5656270,0,3837,4074,3633,3879
5659606,0,3836,4075,3633,3882
5662943,0,3830,4074,3651,3886
5666280,0,3850,4081,3625,3888
5669617,0,3836,4079,3633,3883
5672954,0,3834,4072,3632,3897
5676290,0,3833,4065,3645,3901
5679627,0,3834,4074,3637,3879
5682963,0,3836,4071,3630,3888
5686299,0,3820,4082,3641,3887
5689636,0,3835,4075,3635,3879
5692972,0,3823,4072,3638,3878
5696309,0,3826,4080,3623,3895
5699644,0,3839,4073,3635,3882
5702979,0,3827,4079,3632,3884
5706314,0,3832,4077,3631,3878
5709651,0,3832,4087,3630,3890
5712987,0,3835,4074,3634,3876
5716322,0,3828,4083,3633,3882
5719658,0,3823,4089,3649,3879
5722993,0,3834,4067,3628,3876
5726330,0,3834,4075,3641,3876
5729666,0,3833,4081,3624,3885
5733003,0,3826,4069,3627,3900
5736340,0,3843,4073,3636,3882
5739676,0,3835,4088,3636,3877
5743013,0,3848,4069,3630,3866
5746350,0,3833,4075,3652,3880
5749686,0,3864,4069,3640,3893
5753022,0,3856,4088,3628,3877
5756359,0,3828,4078,3630,3881
5759696,0,3834,4076,3632,3874
5763032,0,3836,4069,3636,3884
5766368,0,3839,4075,3635,3880
5769703,0,3836,4080,3635,3885
5773038,0,3835,4073,3632,3874
5776374,0,3848,4092,3651,3885
5779711,0,3854,4073,3629,3886
5783047,0,3842,4071,3638,3881
5786384,0,3836,4076,3627,3888
5789720,0,3851,4078,3650,3881
5793055,0,3834,4076,3624,3889
5796391,0,3850,4070,3654,3884
5799726,0,3833,4081,3633,3878
5803061,0,3832,4084,3635,3888
5806397,0,3831,4077,3629,3878
5809734,0,3835,4072,3645,3902
5813070,0,3839,4074,3634,3889
5816407,0,3847,4076,3637,3888
5819744,0,3835,4069,3628,3890
5823080,0,3826,4079,3629,3884
5826417,0,3831,4078,3644,3878
5829754,0,3830,4083,3634,3884
5833090,0,3839,4078,3632,3879
5836427,0,3842,4072,3635,3885
5839763,0,3838,4072,3625,3885
5843098,0,3842,4091,3638,3880
5846434,0,3851,4068,3637,3899
5849769,0,3836,4074,3633,3884
5853106,0,3830,4080,3633,3887
5856442,0,3836,4062,3625,3891
5859777,0,3833,4075,3625,3885
5863112,0,3848,4072,3630,3877
5866448,0,3827,4069,3629,3877
5869783,0,3831,4082,3633,3884
5873120,0,3839,4075,3626,3871
5876456,0,3832,4070,3628,3895
5879791,0,3836,4076,3633,3877
5883127,0,3834,4082,3633,3882
5886464,0,3838,4075,3633,3890
5889800,0,3830,4083,3632,3875
5893135,0,3835,4074,3625,3885
5896471,0,3838,4072,3636,3880
5899806,0,3830,4070,3627,3876
5903142,0,3832,4095,3633,3876
5906477,0,3835,4078,3646,3878
5909814,0,3837,4077,3626,3878
5913150,0,3832,4070,3641,3881
5916486,0,3827,4079,3632,3885
5919821,0,3829,4068,3632,3892
5923158,0,3827,4080,3625,3875
5926494,0,3834,4074,3633,3881
5929829,0,3854,4077,3634,3877
5933165,0,3849,4070,3639,3877
5936502,0,3847,4072,3638,3880
5939839,0,3832,4076,3633,3894
5943175,0,3854,4069,3625,3885
5946511,0,3835,4073,3635,3875
5949846,0,3832,4083,3633,3884
5953181,0,3840,4072,3637,3879
5956517,0,3829,4079,3635,3873
5959852,0,3832,4073,3633,3878
5963189,0,3845,4075,3640,3882
5966525,0,3835,4066,3630,3893
5969860,0,3840,4075,3652,3885
5973196,0,3837,4078,3635,3880
5976533,0,3840,4072,3631,3893
5979869,0,3829,4077,3633,3878
5983204,0,3836,4067,3640,3880
5986540,0,3831,4088,3650,3896
5989875,0,3829,4061,3629,3879
5993211,0,3834,4072,3630,3886
5996548,0,3844,4065,3632,3885
5999883,0,3832,4095,3630,3893
6003219,0,3829,4082,3633,3888
6006555,0,3836,4075,3652,3883
6009890,0,3826,4076,3632,3884
6013227,0,3842,4067,3639,3872
6016563,0,3836,4081,3636,3884
6019898,0,3837,4073,3635,3886
6023234,0,3830,4062,3629,3877
6026571,0,3856,4082,3633,3879
6029908,0,3827,4078,3633,3885
6033244,0,3836,4084,3628,3889
6036580,0,3863,4074,3630,3882
6039915,0,3836,4077,3634,3877
6043250,0,3848,4069,3628,3877
6046586,0,3831,4072,3638,3901
6049921,0,3831,4079,3633,3884
6053258,0,3840,4067,3652,3879
6056594,0,3850,4078,3632,3880
6059929,0,3834,4078,3634,3877
6063265,0,3835,4082,3635,3883
6066602,0,3834,4075,3634,3884
6069938,0,3837,4074,3637,3883
6073273,0,3836,4075,3626,3884
6076609,0,3840,4072,3637,3879
6079944,0,3830,4069,3632,3876
6083280,0,3863,4073,3634,3889
6086616,0,3837,4078,3653,3880
6089951,0,3852,4067,3632,3881
6093286,0,3849,4079,3629,3891
6096622,0,3837,4080,3635,3881
6099957,0,3832,4081,3627,3892
6103292,0,3848,4072,3651,3881
6106629,0,3839,4073,3633,3868
6109966,0,3831,4086,3627,3886
6113302,0,3833,4072,3648,3904
6116639,0,3834,4085,3635,3881
6119976,0,3838,4075,3639,3876
6123312,0,3840,4066,3630,3884
6126648,0,3837,4076,3622,3887
6129983,0,3840,4074,3634,3883
6133318,0,3838,4077,3626,3887
6136655,0,3845,4073,3629,3897
6139992,0,3834,4066,3637,3879
6143328,0,3836,4076,3632,3886
6146664,0,3831,4067,3630,3893
6149999,0,3843,4076,3629,3880
6153335,0,3836,4073,3627,3888
6156671,0,3827,4080,3630,3894
6160006,0,3828,4079,3631,3878
6163343,0,3838,4071,3638,3881
6166679,0,3848,4071,3630,3871
6170014,0,3831,4071,3653,3897
6173351,0,3836,4075,3629,3883
6176688,0,3819,4073,3627,3876
6180024,0,3832,4074,3646,3879
6183359,0,3837,4078,3633,3882
6186695,0,3836,4066,3641,3877
6190030,0,3837,4072,3637,3877
6193365,0,3833,4072,3634,3881
6196701,0,3838,4073,3636,3882
6200038,0,3849,4071,3641,3880
6203374,0,3846,4068,3639,3882
6206709,0,3841,4089,3626,3867
6210044,0,3834,4075,3634,3882
6213381,0,3831,4080,3632,3875
6216717,0,3850,4080,3632,3879
6220052,0,3837,4087,3630,3891
6223387,0,3853,4072,3637,3876
6226723,0,3833,4082,3632,3876
6230059,0,3839,4073,3637,3884
6233394,0,3837,4066,3640,3883
6236730,0,3836,4067,3646,3882
6240065,0,3835,4074,3627,3886
6243400,0,3842,4071,3635,3884
6246735,0,3831,4068,3633,3895
6250071,0,3835,4078,3635,3883
6253406,0,3839,4069,3640,3880
6256742,0,3831,4078,3632,3880
6260078,0,3847,4076,3629,3886
6263413,0,3837,4072,3634,3880
6266749,0,3835,4068,3637,3878
6270084,0,3836,4071,3648,3888
6273421,0,3841,4071,3656,3879
6276757,0,3834,4075,3632,3883
6280094,0,3827,4081,3630,3872
6283432,0,3840,4066,3656,3875
6286767,0,3837,4074,3628,3888
6290104,0,3837,4073,3626,3873
6293440,0,3839,4073,3644,3890
6296777,0,3835,4080,3633,3880
6300113,0,3844,4094,3626,3879
6303449,0,3837,4064,3639,3873
6306784,0,3832,4081,3633,3879
6310119,0,3833,4078,3630,3883
6313455,0,3834,4072,3628,3879
6316790,0,3827,4076,3634,3881
6320127,0,3838,4067,3639,3881
6323463,0,3840,4070,3633,3880
6326799,0,3841,4079,3630,3878
6330134,0,3832,4072,3624,3900
6333470,0,3838,4073,3636,3880
6336805,0,3842,4066,3637,3885
6340141,0,3829,4071,3639,3881
6343478,0,3838,4072,3632,3881
6346814,0,3831,4090,3625,3882
6350149,0,3833,4071,3639,3901
6353485,0,3837,4075,3629,3889
6356820,0,3832,4073,3625,3887
6360155,0,3829,4088,3639,3887
6363491,0,3832,4076,3633,3886
6366828,0,3836,4068,3635,3885
6370164,0,3829,4079,3634,3884
6373501,0,3834,4067,3636,3876
6376838,0,3837,4074,3632,3902
6380174,0,3835,4074,3625,3885
6383509,0,3830,4069,3632,3875
6386846,0,3838,4083,3639,3889
6390182,0,3839,4072,3635,3880
6393519,0,3848,4076,3629,3889
6396855,0,3832,4090,3639,3877
6400190,0,3836,4077,3630,3884
6403526,0,3837,4070,3636,3874
6406861,0,3826,4074,3632,3914
6410198,0,3837,4076,3632,3883
6413534,0,3833,4069,3637,3882
6416871,0,3842,4070,3632,3886
6420207,0,3835,4084,3633,3886
6423543,0,3832,4084,3631,3884
6426878,0,3839,4062,3637,3881
6430213,0,3837,4075,3634,3883
6433549,0,3836,4076,3626,3889
6436884,0,3834,4078,3634,3886
6440221,0,3862,4090,3631,3878
6443557,0,3839,4074,3634,3883
6446892,0,3835,4074,3635,3872
6450228,0,3834,4069,3633,3885
6453564,0,3855,4080,3641,3878
6456899,0,3841,4070,3636,3878
6460234,0,3835,4065,3635,3881
6463570,0,3839,4064,3644,3881
6466907,0,3837,4074,3636,3881
6470244,0,3849,4072,3627,3872
6473580,0,3855,4081,3639,3881
6476917,0,3831,4076,3633,3880
6480253,0,3843,4083,3629,3873
6483590,0,3843,4089,3628,3911
6486926,0,3836,4072,3636,3881
6490261,0,3841,4075,3632,3880
6493596,0,3835,4072,3631,3874
6496931,0,3838,4074,3635,3878
6500268,0,3836,4084,3632,3884
6503604,0,3835,4079,3634,3881
6506941,0,3819,4081,3638,3881
6510277,0,3843,4069,3632,3880
6513613,0,3837,4073,3625,3885
6516948,0,3839,4070,3642,3880
6520283,0,3828,4067,3630,3885
6523619,0,3837,4076,3632,3882
6526956,0,3839,4067,3628,3874
6530293,0,3836,4077,3634,3875
6533629,0,3840,4084,3632,3891
6536966,0,3844,4069,3646,3873
6540302,0,3830,4063,3644,3874
6543638,0,3833,4080,3633,3885
6546973,0,3838,4072,3634,3875
6550308,0,3835,4069,3629,3880
6553644,0,3839,4071,3634,3890
6556981,0,3832,4080,3633,3882
6560317,0,3839,4072,3633,3888
6563654,0,3845,4073,3631,3888
6566990,0,3840,4076,3647,3880
6570327,0,3837,4078,3633,3883
6573663,0,3854,4072,3629,3875
6577002,0,3832,4075,3651,3898
6580339,0,3839,4076,3626,3888
6583675,0,3841,4074,3652,3884
6587011,0,3847,4074,3629,3882
6590346,0,3835,4078,3632,3879
6593682,0,3831,4067,3649,3893
6597017,0,3833,4068,3641,3884
6600354,0,3837,4075,3636,3879
6603690,0,3827,4075,3649,3879
6607025,0,3840,4066,3644,3875
6610362,0,3838,4073,3634,3884
6613698,0,3838,4074,3635,3872
6617035,0,3840,4074,3636,3883
6620372,0,3830,4095,3629,3892
6623708,0,3833,4084,3630,3884
6627044,0,3835,4075,3634,3876
6630379,0,3830,4067,3622,3879
6633714,0,3830,4083,3638,3883
6637051,0,3830,4081,3630,3882
6640388,0,3832,4071,3640,3878
6643724,0,3845,4088,3625,3882
6647060,0,3838,4075,3634,3899
6650395,0,3848,4087,3638,3875
6653731,0,3834,4068,3631,3888
6657066,0,3845,4073,3636,3880
6660401,0,3828,4074,3622,3892
6663736,0,3830,4076,3637,3885
6667073,0,3843,4074,3634,3884
6670410,0,3830,4080,3632,3882
6673745,0,3842,4074,3634,3880
6677081,0,3828,4082,3629,3883
6680416,0,3836,4075,3638,3879
6683752,0,3833,4080,3630,3885
6687087,0,3832,4069,3627,3876
6690424,0,3835,4080,3630,3876
6693760,0,3837,4075,3633,3879
6697097,0,3846,4087,3626,3879
6700434,0,3833,4090,3631,3875
6703769,0,3842,4076,3635,3882
6707105,0,3837,4069,3634,3875
6710440,0,3831,4067,3628,3885
6713776,0,3840,4074,3636,3880
6717111,0,3836,4064,3647,3875
6720446,0,3831,4072,3643,3886
6723782,0,3831,4077,3636,3879
6727119,0,3836,4071,3630,3882
6730456,0,3842,4075,3632,3875
6733792,0,3840,4077,3635,3876
6737128,0,3838,4077,3631,3881
6740463,0,3836,4076,3632,3875
6743798,0,3829,4087,3628,3878
6747133,0,3838,4074,3637,3878
6750470,0,3829,4079,3631,3884
6753806,0,3833,4070,3629,3876
6757143,0,3830,4072,3636,3888
6760483,0,3834,4080,3631,3874
6763818,0,3838,4069,3641,3879
6767155,0,3850,4071,3626,3886
6770491,0,3834,4075,3634,3883
6773828,0,3829,4067,3633,3891
6777164,0,3839,4084,3630,3880
6780500,0,3838,4077,3637,3874
6783835,0,3845,4086,3648,3881
6787170,0,3841,4085,3631,3905
6790506,0,3828,4082,3627,3882
6793841,0,3835,4075,3633,3879
6797177,0,3837,4068,3634,3884
6800513,0,3838,4074,3634,3878
6803848,0,3839,4076,3636,3884
6807184,0,3836,4075,3630,3881
6810521,0,3823,4077,3631,3882
6813857,0,3848,4071,3634,3892
6817192,0,3836,4066,3639,3883
6820528,0,3844,4093,3631,3888
6823863,0,3826,4070,3629,3880
6827200,0,3833,4077,3634,3877
6830536,0,3831,4069,3628,3886
6833871,0,3844,4071,3627,3901
6837207,0,3836,4078,3634,3885
6840543,0,3837,4083,3630,3868
6843878,0,3819,4064,3634,3898
6847213,0,3838,4077,3632,3884
6850549,0,3833,4082,3635,3884
6853885,0,3831,4069,3645,3880
6857221,0,3839,4074,3634,3879
6860558,0,3834,4069,3638,3881
6863895,0,3833,4076,3635,3882
6867231,0,3834,4092,3642,3867
6870567,0,3838,4075,3635,3896
6873902,0,3860,4070,3639,3879
6877237,0,3835,4067,3630,3898
6880573,0,3832,4078,3628,3862
6883908,0,3834,4074,3635,3880
6887244,0,3837,4074,3634,3896
6890581,0,3832,4079,3631,3873
6893918,0,3834,4072,3632,3886
6897254,0,3834,4077,3636,3880
6900591,0,3839,4093,3650,3880
6903927,0,3838,4079,3636,3883
6907262,0,3836,4069,3626,3870
6910598,0,3831,4068,3632,3874
6913933,0,3838,4067,3639,3879
6917269,0,3836,4072,3637,3900
6920606,0,3837,4070,3640,3880
6923943,0,3830,4075,3622,3880
6927278,0,3836,4073,3634,3881
6930614,0,3836,4078,3641,3879
6933949,0,3853,4087,3653,3885
6937285,0,3846,4069,3629,3879
6940621,0,3838,4075,3634,3882
6943956,0,3829,4078,3623,3885
6947292,0,3842,4090,3650,3890
6950629,0,3847,4071,3639,3882
6953965,0,3846,4095,3647,3899
6957300,0,3848,4090,3628,3878
6960636,0,3833,4075,3639,3878
6963971,0,3839,4069,3636,3875
6967308,0,3834,4078,3641,3885
6970644,0,3839,4073,3638,3882
6973981,0,3836,4073,3642,3879
6977318,0,3839,4070,3631,3890
6980654,0,3835,4075,3634,3874
6983991,0,3839,4072,3637,3882
