Micros,Pin_State,R_Vis_Value,R_940_Value,T_Vis_Value,T_940_Value
6487436,0,3828,4079,3635,3846
6490772,0,3832,4077,3631,3853
6494109,0,3828,4080,3624,3860
6497446,0,3829,4072,3627,3842
6500782,0,3831,4082,3628,3858
6504119,0,3830,4074,3625,3843
6507455,0,3853,4069,3624,3847
6510791,0,3840,4074,3630,3855
6514128,0,3828,4095,3623,3857
6517464,0,3837,4093,3629,3851
6520801,0,3835,4076,3631,3847
6524137,0,3834,4075,3624,3858
6527472,0,3822,4074,3640,3850
6530807,0,3836,4071,3635,3852
6534142,0,3833,4077,3629,3852
6537479,0,3859,4073,3631,3852
6540814,0,3847,4077,3624,3877
6544151,0,3836,4074,3632,3845
6547487,0,3837,4075,3625,3863
6550822,0,3843,4082,3623,3850
6554157,0,3835,4086,3626,3857
6557494,0,3839,4066,3635,3853
6560830,0,3842,4075,3630,3858
6564165,0,3821,4076,3622,3839
6567501,0,3830,4078,3628,3857
6570837,0,3838,4071,3624,3864
6574174,0,3834,4055,3636,3861
6577510,0,3837,4074,3636,3852
6580846,0,3834,4067,3628,3860
6584181,0,3842,4076,3642,3850
6587518,0,3827,4077,3631,3852
6590854,0,3834,4082,3628,3854
6594191,0,3832,4095,3627,3859
6597527,0,3833,4078,3629,3850
6600862,0,3834,4075,3627,3846
6604198,0,3830,4076,3629,3851
6607535,0,3830,4068,3626,3847
6610872,0,3850,4071,3635,3849
6614208,0,3831,4078,3626,3851
6617545,0,3853,4083,3631,3848
6620882,0,3831,4079,3624,3865
6624218,0,3834,4077,3630,3855
6627554,0,3833,4067,3633,3847
6630889,0,3852,4095,3626,3839
6634224,0,3831,4075,3636,3850
6637560,0,3835,4073,3627,3867
6640895,0,3828,4068,3625,3847
6644232,0,3831,4076,3629,3852
6647568,0,3822,4069,3621,3847
6650905,0,3839,4078,3622,3863
6654241,0,3834,4078,3629,3848
6657577,0,3832,4076,3629,3843
6660912,0,3842,4073,3629,3851
6664248,0,3834,4071,3628,3848
6667584,0,3824,4081,3622,3854
6670921,0,3836,4070,3629,3851
6674258,0,3843,4087,3643,3874
6677594,0,3839,4092,3635,3858
6680929,0,3833,4077,3626,3851
6684265,0,3830,4090,3631,3850
6687602,0,3846,4064,3624,3861
6690938,0,3835,4070,3622,3859
6694273,0,3839,4068,3630,3847
6697609,0,3836,4074,3618,3852
6700944,0,3824,4082,3625,3857
6704280,0,3830,4070,3625,3846
6707617,0,3836,4069,3623,3845
6710954,0,3834,4075,3630,3854
6714290,0,3837,4068,3619,3853
6717627,0,3829,4057,3640,3851
6720963,0,3835,4075,3621,3860
6724299,0,3836,4069,3637,3856
6727636,0,3833,4075,3642,3849
6730972,0,3833,4076,3627,3849
6734307,0,3829,4078,3625,3856
6737643,0,3834,4077,3629,3853
6740980,0,3831,4087,3630,3850
6744317,0,3845,4076,3623,3857
6747653,0,3834,4076,3624,3846
6750990,0,3827,4078,3616,3858
6754326,0,3829,4069,3645,3871
6757663,0,3828,4082,3627,3859
6761002,0,3838,4067,3634,3849
6764339,0,3832,4066,3621,3857
6767675,0,3833,4076,3629,3856
6771012,0,3830,4067,3626,3855
6774348,0,3830,4066,3633,3873
6777685,0,3836,4069,3631,3853
6781021,0,3843,4066,3624,3854
6784356,0,3828,4076,3627,3861
6787692,0,3840,4073,3631,3850
6791027,0,3833,4078,3630,3855
6794364,0,3829,4085,3624,3855
6797700,0,3830,4065,3631,3845
6801036,0,3831,4095,3624,3861
6804371,0,3834,4077,3626,3846
6807707,0,3834,4070,3628,3849
6811042,0,3834,4078,3642,3852
6814377,0,3825,4084,3625,3849
6817713,0,3832,4081,3633,3850
6821050,0,3829,4059,3637,3865
6824387,0,3838,4076,3629,3851
6827723,0,3829,4074,3616,3857
6831059,0,3829,4080,3627,3844
6834394,0,3834,4085,3622,3857
6837730,0,3859,4076,3634,3843
6841065,0,3835,4078,3632,3849
6844402,0,3840,4074,3631,3850
6847738,0,3829,4075,3626,3851
6851073,0,3834,4062,3626,3838
6854409,0,3834,4077,3630,3845
6857745,0,3839,4084,3628,3858
6861081,0,3839,4073,3631,3842
6864416,0,3848,4070,3646,3846
6867752,0,3837,4071,3631,3852
6871087,0,3835,4075,3632,3849
6874424,0,3832,4069,3626,3847
6877759,0,3863,4073,3636,3854
6881094,0,3832,4077,3629,3843
6884431,0,3827,4082,3618,3857
6887767,0,3828,4069,3632,3864
6891102,0,3843,4074,3633,3852
6894437,0,3838,4074,3627,3862
6897772,0,3821,4077,3629,3849
6901107,0,3832,4077,3626,3853
6904444,0,3833,4086,3629,3860
6907780,0,3839,4087,3642,3859
6911115,0,3836,4078,3625,3850
6914450,0,3832,4072,3620,3852
6917785,0,3839,4060,3631,3854
6921122,0,3824,4079,3627,3853
6924459,0,3840,4071,3633,3854
6927795,0,3826,4076,3628,3856
6931131,0,3820,4074,3633,3868
6934466,0,3831,4074,3636,3849
6937801,0,3834,4076,3627,3849
6941137,0,3832,4067,3644,3877
6944472,0,3838,4075,3625,3848
6947808,0,3851,4071,3635,3851
6951143,0,3823,4082,3620,3862
6954483,0,3828,4071,3637,3853
6957818,0,3833,4076,3630,3858
6961153,0,3835,4093,3645,3862
6964489,0,3830,4081,3624,3848
6967824,0,3832,4077,3627,3846
6971160,0,3828,4077,3621,3843
6974497,0,3813,4081,3625,3862
6977832,0,3829,4077,3629,3856
6981167,0,3824,4078,3627,3852
6984503,0,3825,4066,3635,3852
6987838,0,3832,4080,3630,3852
6991174,0,3836,4074,3629,3863
6994511,0,3836,4077,3630,3852
6997848,0,3820,4077,3624,3843
7001184,0,3829,4070,3634,3848
7004521,0,3833,4068,3632,3847
7007857,0,3833,4072,3635,3866
7011192,0,3852,4083,3633,3843
7014528,0,3837,4071,3629,3849
7017863,0,3827,4084,3617,3859
7021198,0,3838,4065,3636,3859
7024534,0,3833,4075,3630,3845
7027871,0,3833,4071,3641,3856
7031207,0,3848,4091,3622,3846
7034544,0,3825,4077,3627,3853
7037881,0,3862,4074,3629,3847
7041217,0,3843,4071,3634,3850
7044553,0,3833,4075,3628,3850
7047888,0,3830,4076,3630,3843
7051225,0,3823,4076,3646,3841
7054561,0,3833,4073,3630,3850
7057896,0,3844,4070,3635,3852
7061232,0,3833,4095,3626,3856
7064569,0,3842,4077,3623,3843
7067906,0,3827,4076,3624,3853
7071242,0,3839,4073,3632,3850
7074578,0,3828,4069,3631,3857
7077913,0,3857,4077,3632,3849
7081248,0,3832,4078,3628,3845
7084584,0,3827,4086,3620,3857
7087919,0,3832,4066,3639,3847
7091255,0,3829,4080,3630,3855
7094592,0,3829,4090,3634,3846
7097929,0,3828,4074,3637,3870
7101265,0,3831,4077,3627,3854
7104602,0,3827,4093,3623,3862
7107938,0,3830,4073,3616,3869
7111273,0,3833,4075,3628,3848
7114609,0,3832,4072,3620,3858
7117944,0,3852,4066,3633,3848
7121281,0,3834,4070,3634,3851
7124617,0,3834,4078,3627,3858
7127954,0,3838,4070,3633,3854
7131291,0,3827,4086,3644,3850
7134627,0,3830,4078,3628,3844
7137964,0,3832,4075,3628,3852
7141300,0,3850,4065,3635,3855
7144636,0,3841,4070,3624,3862
7147971,0,3830,4068,3634,3849
7151306,0,3830,4079,3628,3854
7154642,0,3831,4074,3620,3846
7157977,0,3841,4073,3630,3857
7161313,0,3832,4081,3627,3847
7164650,0,3847,4074,3630,3867
7167987,0,3830,4072,3628,3849
7171322,0,3835,4068,3636,3873
7174658,0,3842,4077,3623,3854
7177993,0,3839,4070,3634,3852
7181328,0,3822,4081,3623,3854
7184664,0,3833,4075,3618,3858
7187999,0,3834,4079,3629,3854
7191335,0,3838,4074,3632,3855
7194671,0,3834,4077,3628,3855
7198006,0,3823,4088,3636,3863
7201343,0,3832,4067,3632,3848
7204679,0,3835,4074,3623,3858
7208016,0,3836,4072,3624,3847
7211352,0,3832,4073,3635,3872
7214689,0,3839,4071,3630,3847
7218026,0,3836,4075,3621,3858
7221363,0,3836,4061,3629,3857
7224699,0,3834,4077,3630,3847
7228036,0,3832,4081,3631,3841
7231373,0,3832,4072,3619,3842
7234709,0,3825,4078,3625,3854
7238045,0,3824,4080,3625,3865
7241380,0,3835,4079,3638,3867
7244716,0,3837,4071,3626,3848
7248051,0,3834,4079,3625,3841
7251386,0,3833,4073,3625,3851
7254721,0,3834,4063,3630,3848
7258057,0,3828,4077,3630,3855
7261392,0,3834,4070,3635,3846
7264727,0,3825,4070,3624,3843
7268062,0,3832,4077,3621,3851
7271397,0,3830,4078,3629,3848
7274732,0,3858,4082,3634,3840
7278068,0,3826,4077,3622,3854
7281403,0,3833,4072,3619,3857
7284738,0,3835,4076,3617,3848
7288073,0,3832,4069,3640,3846
7291410,0,3831,4082,3626,3855
7294747,0,3836,4065,3625,3871
7298083,0,3825,4065,3621,3866
7301418,0,3832,4076,3629,3854
7304754,0,3832,4089,3628,3845
7308089,0,3829,4069,3614,3864
7311424,0,3836,4093,3628,3860
7314759,0,3832,4066,3629,3850
7318096,0,3831,4074,3627,3847
7321433,0,3841,4074,3632,3850
7324769,0,3833,4080,3629,3858
7328106,0,3839,4071,3630,3853
7331446,0,3828,4069,3615,3861
7334781,0,3827,4068,3632,3871
7338118,0,3836,4078,3618,3856
7341454,0,3844,4066,3644,3854
7344791,0,3831,4092,3630,3847
7348127,0,3831,4076,3625,3852
7351464,0,3834,4070,3635,3848
7354801,0,3827,4074,3641,3845
7358137,0,3837,4075,3626,3857
7361473,0,3844,4086,3638,3866
7364808,0,3832,4083,3636,3848
7368143,0,3833,4066,3631,3850
7371479,0,3830,4068,3622,3855
7374816,0,3842,4082,3625,3882
7378152,0,3834,4076,3630,3852
7381489,0,3830,4076,3628,3863
7384825,0,3834,4075,3630,3854
7388160,0,3837,4095,3628,3845
7391496,0,3835,4069,3632,3856
7394831,0,3837,4088,3623,3857
7398168,0,3834,4089,3641,3865
7401504,0,3830,4070,3631,3851
7404841,0,3840,4074,3630,3850
7408177,0,3835,4075,3625,3859
7411514,0,3836,4080,3627,3844
7414850,0,3829,4076,3627,3840
7418185,0,3827,4090,3642,3865
7421520,0,3822,4074,3649,3846
7424857,0,3850,4071,3633,3854
7428193,0,3845,4084,3626,3848
7431529,0,3836,4090,3619,3849
7434864,0,3830,4076,3629,3848
7438201,0,3834,4081,3629,3850
7441537,0,3841,4062,3631,3850
7444874,0,3838,4074,3621,3854
7448210,0,3829,4068,3627,3850
7451547,0,3831,4077,3627,3844
7454883,0,3841,4074,3631,3847
7458218,0,3832,4077,3631,3853
7461554,0,3838,4071,3632,3850
7464889,0,3826,4067,3622,3852
7468226,0,3850,4071,3643,3859
7471562,0,3834,4074,3629,3842
7474899,0,3828,4080,3621,3854
7478235,0,3830,4071,3632,3860
7481572,0,3825,4079,3626,3850
7484909,0,3825,4072,3641,3865
7488245,0,3827,4083,3627,3856
7491582,0,3836,4073,3630,3853
7494919,0,3842,4068,3636,3846
7498256,0,3838,4072,3619,3848
7501592,0,3833,4076,3623,3859
7504929,0,3835,4077,3622,3858
7508265,0,3839,4091,3631,3853
7511601,0,3841,4070,3628,3850
7514936,0,3830,4075,3628,3854
7518271,0,3826,4079,3622,3855
7521607,0,3827,4084,3642,3843
7524942,0,3837,4074,3622,3859
7528278,0,3834,4074,3628,3844
7531614,0,3830,4065,3623,3847
7534949,0,3826,4092,3633,3851
7538285,0,3826,4080,3626,3855
7541621,0,3835,4072,3629,3866
7544956,0,3834,4081,3634,3836
7548292,0,3832,4076,3629,3852
7551629,0,3825,4068,3623,3843
7554965,0,3840,4072,3624,3846
7558300,0,3833,4074,3622,3860
7561636,0,3825,4076,3634,3854
7564971,0,3849,4082,3621,3859
7568306,0,3825,4083,3624,3855
7571642,0,3832,4081,3626,3856
7574979,0,3838,4091,3627,3850
7578314,0,3836,4074,3629,3853
7581650,0,3828,4076,3626,3848
7584985,0,3833,4077,3625,3851
7588321,0,3837,4077,3623,3846
7591657,0,3833,4080,3628,3855
7594992,0,3832,4076,3627,3852
7598328,0,3846,4081,3622,3845
7601663,0,3828,4088,3613,3867
7605002,0,3834,4074,3630,3852
7608338,0,3842,4067,3637,3842
7611673,0,3826,4083,3640,3849
7615009,0,3832,4095,3625,3857
7618344,0,3832,4088,3635,3843
7621679,0,3832,4069,3629,3858
7625015,0,3836,4074,3634,3851
7628350,0,3833,4083,3629,3841
7631686,0,3829,4080,3620,3869
7635021,0,3834,4075,3628,3847
7638356,0,3835,4073,3631,3844
7641692,0,3837,4086,3622,3856
7645027,0,3853,4073,3634,3846
7648364,0,3826,4081,3625,3850
7651700,0,3833,4070,3633,3849
7655036,0,3840,4071,3623,3846
7658371,0,3838,4076,3628,3849
7661707,0,3835,4074,3631,3850
7665042,0,3826,4078,3628,3851
7668378,0,3836,4075,3632,3848
7671713,0,3835,4095,3625,3860
7675050,0,3840,4069,3636,3851
7678386,0,3825,4087,3628,3843
7681721,0,3833,4075,3629,3849
7685058,0,3835,4073,3622,3867
7688394,0,3829,4069,3656,3852
7691731,0,3837,4073,3630,3864
7695067,0,3841,4070,3623,3876
7698403,0,3830,4071,3624,3852
7701738,0,3832,4095,3623,3859
7705073,0,3849,4072,3636,3852
7708409,0,3831,4088,3626,3846
7711746,0,3834,4077,3631,3851
7715082,0,3829,4077,3628,3854
7718419,0,3831,4079,3627,3854
7721754,0,3836,4061,3648,3858
7725090,0,3838,4075,3623,3861
7728427,0,3831,4076,3638,3851
7731763,0,3835,4065,3623,3847
7735098,0,3836,4069,3628,3862
7738434,0,3830,4084,3630,3858
7741769,0,3835,4080,3629,3851
7745106,0,3854,4095,3619,3848
7748442,0,3832,4075,3627,3855
7751779,0,3825,4088,3651,3858
7755115,0,3839,4066,3628,3847
7758450,0,3836,4071,3629,3859
7761787,0,3830,4062,3632,3847
7765123,0,3831,4068,3627,3860
7768458,0,3835,4073,3627,3855
7771793,0,3832,4077,3632,3855
7775130,0,3830,4077,3630,3860
7778466,0,3835,4077,3629,3846
7781801,0,3831,4075,3622,3861
7785137,0,3836,4075,3627,3846
7788473,0,3830,4070,3625,3849
7791808,0,3839,4077,3632,3855
7795143,0,3827,4078,3628,3857
7798479,0,3835,4073,3622,3870
7801816,0,3833,4068,3641,3856
7805152,0,3832,4073,3630,3863
7808487,0,3827,4078,3621,3855
7811824,0,3850,4069,3620,3861
7815160,0,3831,4070,3627,3853
7818497,0,3819,4086,3633,3852
7821834,0,3845,4081,3638,3859
7825170,0,3842,4073,3631,3856
7828506,0,3846,4072,3622,3850
7831841,0,3838,4089,3611,3867
7835176,0,3832,4077,3628,3847
7838512,0,3833,4076,3620,3856
7841847,0,3833,4076,3627,3853
7845182,0,3835,4066,3634,3845
7848519,0,3830,4075,3627,3849
7851855,0,3850,4072,3634,3850
7855190,0,3845,4087,3645,3852
7858526,0,3841,4079,3639,3855
7861861,0,3836,4075,3631,3848
7865198,0,3842,4067,3625,3853
7868534,0,3828,4087,3635,3847
7871871,0,3837,4068,3633,3849
7875207,0,3842,4069,3647,3850
7878544,0,3836,4066,3625,3847
7881880,0,3836,4075,3627,3849
7885215,0,3827,4094,3636,3855
7888551,0,3828,4092,3632,3850
7891886,0,3836,4074,3632,3850
7895222,0,3830,4066,3632,3855
7898559,0,3821,4083,3627,3842
7901895,0,3848,4076,3632,3852
7905230,0,3841,4070,3630,3851
7908566,0,3837,4064,3634,3849
7911901,0,3834,4076,3629,3844
7915238,0,3831,4076,3626,3844
7918574,0,3828,4076,3626,3851
7921911,0,3842,4075,3626,3848
7925247,0,3851,4070,3625,3855
7928583,0,3835,4064,3632,3849
7931919,0,3839,4064,3631,3851
7935255,0,3827,4083,3644,3854
7938592,0,3837,4075,3630,3851
7941928,0,3830,4076,3625,3877
7945263,0,3830,4068,3632,3851
7948598,0,3831,4076,3628,3844
7951933,0,3830,4068,3619,3850
7955269,0,3848,4068,3628,3860
7958606,0,3858,4072,3633,3855
7961943,0,3827,4081,3630,3851
7965278,0,3855,4071,3645,3846
7968613,0,3831,4079,3628,3852
7971949,0,3839,4073,3628,3859
7975285,0,3841,4074,3629,3854
7978620,0,3841,4076,3622,3855
7981955,0,3831,4065,3629,3850
7985291,0,3832,4076,3618,3858
7988628,0,3847,4084,3638,3865
7991964,0,3857,4070,3626,3850
7995300,0,3837,4072,3630,3851
7998635,0,3839,4072,3620,3876
8001970,0,3834,4076,3623,3853
8005306,0,3834,4077,3629,3843
8008642,0,3854,4091,3647,3856
8011977,0,3837,4070,3620,3854
8015313,0,3840,4071,3626,3851
8018649,0,3837,4084,3626,3866
8021984,0,3846,4069,3630,3876
8025321,0,3836,4075,3628,3854
8028657,0,3837,4074,3628,3851
8031992,0,3828,4072,3629,3865
8035328,0,3831,4077,3618,3853
8038663,0,3836,4067,3630,3849
8042002,0,3836,4074,3629,3845
8045338,0,3827,4084,3620,3855
8048675,0,3832,4073,3628,3848
8052012,0,3829,4082,3625,3849
8055348,0,3828,4069,3615,3869
8058685,0,3848,4075,3623,3848
8062021,0,3833,4078,3626,3839
8065358,0,3836,4067,3630,3839
8068695,0,3834,4090,3622,3848
8072031,0,3828,4077,3624,3849
8075367,0,3840,4077,3632,3850
8078702,0,3835,4077,3649,3856
8082037,0,3825,4077,3626,3848
8085373,0,3825,4079,3622,3869
8088710,0,3858,4068,3623,3862
8092046,0,3837,4075,3625,3853
8095383,0,3832,4076,3634,3845
8098719,0,3847,4072,3619,3841
8102054,0,3829,4076,3627,3850
8105390,0,3839,4074,3632,3848
8108725,0,3855,4070,3635,3851
8112060,0,3835,4076,3629,3857
8115396,0,3830,4077,3627,3843
8118731,0,3829,4080,3626,3849
8122067,0,3837,4063,3626,3847
8125403,0,3845,4073,3626,3858
8128738,0,3833,4069,3632,3845
8132073,0,3859,4066,3634,3837
8135409,0,3833,4095,3621,3847
8138746,0,3832,4076,3627,3850
8142082,0,3831,4068,3643,3849
8145419,0,3844,4081,3638,3843
8148755,0,3832,4075,3627,3849
8152090,0,3828,4057,3630,3847
8155426,0,3840,4066,3629,3849
8158761,0,3826,4080,3629,3857
8162098,0,3825,4076,3629,3850
8165434,0,3834,4068,3619,3850
8168771,0,3831,4073,3628,3854
8172107,0,3836,4075,3644,3849
8175442,0,3836,4078,3629,3856
8178778,0,3828,4070,3623,3864
