Micros,Pin_State,R_Vis_Value,R_940_Value,T_Vis_Value,T_940_Value
7259246,0,3832,4078,3633,3869
7262582,0,3824,4079,3633,3875
7265917,0,3831,4082,3629,3886
7269254,0,3837,4085,3644,3872
7272590,0,3839,4074,3636,3902
7275926,0,3850,4070,3638,3873
7279263,0,3828,4069,3626,3880
7282599,0,3823,4078,3632,3876
7285934,0,3837,4077,3635,3871
7289271,0,3844,4076,3638,3879
7292607,0,3846,4075,3628,3888
7295942,0,3829,4082,3629,3877
7299278,0,3837,4073,3632,3869
7302615,0,3853,4086,3633,3874
7305951,0,3831,4095,3638,3877
7309286,0,3825,4080,3631,3877
7312622,0,3834,4068,3657,3874
7315957,0,3839,4068,3637,3872
7319292,0,3840,4075,3637,3880
7322629,0,3843,4073,3652,3877
7325966,0,3841,4080,3628,3898
7329302,0,3824,4076,3632,3877
7332639,0,3832,4068,3634,3868
7335975,0,3835,4058,3640,3884
7339310,0,3839,4074,3638,3881
7342646,0,3838,4074,3635,3875
7345981,0,3830,4078,3633,3877
7349318,0,3835,4068,3639,3876
7352654,0,3839,4073,3637,3890
7355991,0,3858,4068,3641,3877
7359327,0,3821,4084,3645,3877
7362662,0,3822,4082,3629,3880
7365999,0,3834,4076,3636,3868
7369335,0,3850,4078,3639,3873
7372672,0,3837,4091,3646,3874
7376008,0,3826,4081,3631,3877
7379343,0,3833,4066,3654,3886
7382679,0,3844,4080,3634,3868
7386014,0,3839,4077,3636,3873
7389351,0,3825,4069,3633,3877
7392687,0,3830,4088,3648,3891
7396024,0,3825,4078,3632,3879
7399359,0,3830,4070,3643,3884
7402696,0,3831,4054,3636,3865
7406032,0,3838,4076,3634,3886
7409367,0,3825,4080,3630,3877
7412703,0,3830,4078,3631,3877
7416038,0,3859,4072,3640,3875
7419375,0,3838,4077,3635,3869
7422710,0,3829,4080,3632,3880
7426047,0,3849,4076,3627,3869
7429383,0,3828,4075,3640,3868
7432720,0,3839,4074,3634,3881
7436056,0,3843,4075,3637,3878
7439391,0,3844,4094,3637,3873
7442727,0,3827,4078,3631,3873
7446062,0,3831,4069,3640,3883
7449399,0,3830,4085,3627,3881
7452736,0,3840,4076,3635,3870
7456073,0,3823,4071,3650,3871
7459409,0,3833,4080,3624,3896
7462744,0,3823,4076,3628,3877
7466081,0,3837,4076,3633,3874
7469417,0,3861,4087,3628,3875
7472753,0,3839,4074,3637,3875
7476088,0,3830,4083,3627,3878
7479423,0,3832,4078,3630,3876
7482758,0,3837,4068,3633,3866
7486094,0,3838,4076,3634,3874
7489429,0,3835,4077,3635,3880
7492764,0,3848,4077,3632,3882
7496099,0,3837,4071,3626,3872
7499436,0,3834,4078,3634,3872
7502772,0,3841,4064,3636,3887
7506109,0,3843,4076,3618,3879
7509446,0,3838,4074,3633,3875
7512782,0,3827,4070,3641,3869
7516119,0,3835,4095,3629,3873
7519456,0,3837,4079,3636,3874
7522791,0,3841,4078,3631,3879
7526128,0,3843,4068,3636,3869
7529464,0,3829,4083,3629,3880
7532801,0,3837,4071,3634,3869
7536137,0,3837,4067,3627,3881
7539476,0,3842,4076,3639,3875
7542811,0,3830,4082,3629,3878
7546146,0,3834,4073,3632,3898
7549483,0,3840,4088,3638,3862
7552818,0,3840,4076,3635,3870
7556154,0,3827,4079,3631,3880
7559490,0,3830,4065,3635,3888
7562826,0,3828,4079,3625,3873
7566162,0,3834,4078,3632,3869
7569499,0,3843,4074,3635,3878
7572836,0,3859,4069,3624,3884
7576172,0,3830,4080,3632,3874
7579509,0,3827,4072,3641,3879
7582846,0,3830,4090,3644,3886
7586182,0,3840,4075,3653,3876
7589517,0,3848,4086,3648,3874
7592852,0,3830,4073,3642,3874
7596189,0,3827,4084,3628,3881
7599525,0,3834,4079,3651,3874
7602862,0,3856,4073,3640,3877
7606198,0,3838,4075,3634,3872
7609535,0,3837,4074,3636,3874
7612871,0,3831,4079,3650,3875
7616206,0,3831,4072,3628,3860
7619542,0,3858,4076,3639,3891
7622877,0,3841,4070,3634,3877
7626214,0,3831,4063,3631,3863
7629550,0,3828,4072,3635,3872
7632887,0,3836,4076,3624,3882
7636223,0,3839,4072,3635,3871
7639559,0,3858,4069,3624,3872
7642894,0,3835,4072,3631,3870
7646229,0,3826,4071,3625,3861
7649565,0,3822,4089,3628,3869
7652900,0,3838,4077,3625,3883
7656236,0,3839,4063,3636,3877
7659573,0,3833,4074,3631,3867
7662909,0,3836,4071,3632,3875
7666244,0,3835,4075,3626,3879
7669580,0,3833,4081,3630,3880
7672915,0,3831,4082,3627,3882
7676252,0,3839,4074,3632,3872
7679588,0,3832,4077,3628,3871
7682923,0,3835,4079,3636,3902
7686260,0,3861,4095,3629,3874
7689596,0,3840,4077,3635,3876
7692933,0,3827,4079,3623,3884
7696269,0,3830,4080,3638,3871
7699605,0,3836,4077,3631,3876
7702940,0,3832,4069,3642,3903
7706275,0,3837,4090,3628,3877
7709611,0,3840,4074,3635,3876
7712946,0,3834,4070,3634,3878
7716282,0,3825,4095,3628,3878
7719618,0,3839,4076,3637,3873
7722953,0,3837,4075,3633,3882
7726289,0,3827,4071,3654,3873
7729626,0,3824,4082,3627,3882
7732963,0,3835,4079,3648,3876
7736299,0,3830,4077,3630,3883
7739636,0,3840,4065,3630,3901
7742973,0,3837,4072,3634,3874
7746309,0,3831,4077,3632,3870
7749645,0,3830,4069,3625,3890
7752980,0,3855,4085,3642,3876
7756316,0,3833,4083,3632,3881
7759651,0,3824,4083,3624,3882
7762988,0,3834,4074,3623,3898
7766323,0,3834,4073,3650,3873
7769660,0,3834,4089,3633,3877
7772997,0,3854,4069,3656,3877
7776333,0,3839,4074,3633,3876
7779669,0,3825,4077,3623,3891
7783006,0,3837,4090,3631,3871
7786343,0,3839,4079,3635,3877
7789679,0,3842,4077,3635,3880
7793015,0,3832,4076,3630,3886
7796350,0,3829,4082,3630,3879
7799687,0,3833,4075,3626,3880
7803023,0,3836,4082,3636,3880
7806358,0,3837,4069,3629,3873
7809694,0,3839,4075,3634,3873
7813029,0,3830,4077,3629,3870
7816366,0,3841,4082,3634,3896
7819702,0,3862,4081,3629,3875
7823039,0,3835,4081,3635,3880
7826375,0,3827,4095,3640,3870
7829712,0,3846,4072,3621,3893
7833049,0,3836,4072,3630,3877
7836385,0,3833,4069,3628,3876
7839722,0,3852,4082,3656,3876
7843058,0,3838,4073,3636,3872
7846393,0,3825,4077,3650,3870
7849729,0,3817,4073,3623,3880
7853064,0,3837,4072,3628,3884
7856399,0,3844,4071,3637,3878
7859736,0,3835,4077,3649,3872
7863072,0,3830,4079,3653,3874
7866408,0,3837,4074,3628,3880
7869744,0,3846,4074,3639,3877
7873081,0,3838,4069,3633,3873
7876417,0,3830,4074,3643,3871
7879753,0,3832,4076,3624,3885
7883088,0,3836,4078,3641,3875
7886425,0,3859,4073,3640,3871
7889761,0,3833,4076,3632,3878
7893096,0,3837,4062,3640,3869
7896433,0,3841,4076,3635,3877
7899769,0,3835,4070,3634,3878
7903106,0,3836,4073,3642,3878
7906443,0,3834,4079,3647,3878
7909779,0,3828,4078,3630,3874
7913115,0,3831,4076,3623,3883
7916450,0,3846,4069,3627,3873
7919785,0,3839,4095,3632,3885
7923120,0,3834,4079,3634,3877
7926455,0,3834,4075,3624,3879
7929791,0,3824,4081,3631,3878
7933128,0,3835,4068,3641,3874
7936465,0,3839,4078,3635,3880
7939802,0,3839,4068,3628,3871
7943138,0,3845,4078,3631,3866
7946473,0,3830,4069,3638,3875
7949808,0,3829,4085,3624,3883
7953143,0,3840,4077,3654,3876
7956480,0,3836,4079,3633,3879
7959816,0,3833,4084,3640,3866
7963152,0,3825,4066,3631,3883
7966491,0,3837,4068,3641,3876
7969826,0,3861,4069,3635,3882
7973163,0,3833,4080,3657,3884
7976499,0,3834,4074,3631,3875
7979836,0,3830,4067,3638,3876
7983172,0,3837,4072,3640,3878
7986507,0,3837,4067,3639,3881
7989844,0,3842,4076,3636,3882
7993180,0,3835,4071,3632,3878
7996516,0,3834,4084,3627,3872
7999851,0,3839,4074,3634,3879
8003188,0,3839,4075,3635,3878
8006524,0,3834,4068,3641,3888
8009861,0,3831,4085,3626,3863
8013198,0,3843,4072,3636,3876
8016534,0,3837,4073,3624,3884
8019871,0,3857,4082,3644,3878
8023207,0,3837,4074,3634,3889
8026544,0,3829,4061,3630,3869
8029881,0,3831,4095,3646,3886
8033217,0,3835,4074,3635,3877
8036554,0,3849,4071,3630,3874
8039890,0,3851,4068,3618,3878
8043225,0,3832,4079,3633,3875
8046561,0,3833,4066,3636,3875
8049896,0,3839,4073,3636,3875
8053233,0,3836,4072,3633,3882
8056569,0,3840,4073,3637,3880
8059906,0,3830,4066,3635,3869
8063242,0,3824,4058,3632,3893
8066577,0,3840,4083,3629,3875
8069913,0,3837,4076,3636,3879
8073249,0,3843,4068,3636,3879
8076584,0,3836,4070,3641,3879
8079919,0,3852,4071,3636,3876
8083255,0,3835,4073,3633,3855
8086591,0,3825,4073,3651,3878
8089926,0,3840,4075,3636,3898
8093262,0,3848,4078,3639,3872
8096597,0,3835,4073,3627,3880
8099933,0,3844,4074,3634,3875
8103268,0,3843,4073,3636,3879
8106604,0,3836,4071,3636,3868
8109941,0,3833,4076,3634,3877
8113277,0,3827,4080,3631,3876
8116614,0,3833,4080,3630,3876
8119951,0,3836,4085,3630,3898
8123287,0,3840,4074,3635,3880
8126623,0,3832,4067,3637,3873
8129958,0,3827,4059,3649,3881
8133293,0,3837,4082,3636,3876
8136629,0,3838,4076,3634,3880
8139966,0,3834,4088,3630,3886
8143302,0,3837,4069,3615,3878
8146639,0,3827,4074,3627,3879
8149975,0,3828,4067,3649,3870
8153310,0,3833,4070,3633,3883
8156646,0,3838,4073,3636,3874
8159981,0,3860,4078,3648,3873
8163318,0,3839,4072,3643,3871
8166654,0,3825,4077,3631,3877
8169991,0,3836,4075,3631,3890
8173326,0,3830,4069,3638,3880
8176662,0,3833,4075,3632,3893
8179999,0,3826,4085,3628,3880
8183335,0,3835,4073,3633,3878
8186671,0,3834,4088,3640,3863
8190006,0,3836,4077,3635,3875
8193343,0,3823,4080,3629,3879
8196679,0,3827,4068,3623,3892
8200016,0,3833,4077,3630,3873
8203352,0,3837,4077,3635,3876
8206689,0,3843,4071,3638,3886
8210026,0,3835,4075,3617,3873
8213363,0,3834,4075,3632,3878
8216699,0,3826,4082,3645,3881
8220036,0,3833,4080,3642,3881
8223373,0,3836,4075,3638,3877
8226709,0,3843,4081,3630,3900
8230045,0,3847,4070,3626,3878
8233380,0,3832,4077,3634,3875
8236716,0,3838,4076,3633,3878
8240051,0,3839,4076,3638,3876
8243386,0,3831,4074,3632,3865
8246722,0,3835,4074,3630,3875
8250059,0,3836,4076,3633,3870
8253395,0,3834,4068,3628,3861
8256730,0,3831,4073,3633,3880
8260065,0,3832,4079,3630,3873
8263402,0,3839,4064,3636,3864
8266738,0,3849,4078,3630,3870
8270075,0,3840,4075,3635,3878
8273411,0,3830,4075,3626,3873
8276747,0,3833,4077,3618,3874
8280083,0,3837,4074,3631,3876
8283418,0,3856,4086,3638,3890
8286754,0,3850,4073,3627,3880
8290089,0,3837,4076,3625,3883
8293426,0,3848,4074,3631,3876
8296762,0,3836,4063,3633,3867
8300097,0,3840,4073,3635,3873
8303434,0,3838,4095,3631,3886
8306769,0,3835,4083,3635,3878
8310106,0,3832,4070,3630,3867
8313443,0,3835,4078,3629,3878
8316779,0,3835,4074,3624,3883
8320115,0,3847,4086,3648,3882
8323450,0,3833,4070,3632,3875
8326786,0,3832,4080,3629,3874
8330121,0,3833,4063,3633,3870
8333458,0,3841,4077,3628,3879
8336794,0,3836,4078,3632,3882
8340130,0,3835,4090,3651,3889
8343465,0,3833,4095,3621,3868
8346801,0,3830,4076,3628,3880
8350136,0,3831,4073,3620,3881
8353474,0,3838,4083,3628,3883
8356809,0,3839,4075,3633,3882
8360146,0,3839,4073,3632,3876
8363482,0,3825,4074,3650,3882
8366817,0,3838,4075,3632,3878
8370154,0,3837,4066,3638,3876
8373490,0,3838,4077,3635,3880
8376827,0,3840,4071,3628,3871
8380163,0,3832,4077,3632,3879
8383499,0,3833,4069,3635,3876
8386834,0,3848,4095,3629,3884
8390169,0,3857,4070,3628,3884
8393505,0,3837,4072,3633,3876
8396840,0,3821,4076,3634,3879
8400176,0,3830,4076,3627,3891
8403513,0,3832,4079,3635,3882
8406850,0,3842,4082,3630,3874
8410186,0,3829,4076,3632,3871
8413523,0,3832,4076,3631,3878
8416860,0,3828,4095,3636,3881
8420197,0,3834,4070,3642,3898
8423533,0,3830,4077,3632,3881
8426870,0,3832,4073,3632,3867
8430206,0,3829,4077,3630,3882
8433543,0,3835,4074,3636,3891
8436879,0,3837,4084,3636,3881
8440214,0,3838,4074,3633,3873
8443550,0,3828,4068,3626,3871
8446885,0,3832,4084,3630,3878
8450222,0,3827,4080,3629,3880
8453558,0,3835,4091,3628,3886
8456895,0,3829,4093,3641,3875
8460232,0,3831,4076,3630,3870
8463568,0,3839,4069,3632,3873
8466903,0,3829,4079,3635,3864
8470238,0,3842,4074,3638,3878
8473574,0,3832,4088,3646,3899
8476909,0,3860,4069,3623,3871
8480246,0,3829,4076,3633,3869
8483582,0,3847,4085,3636,3879
8486919,0,3831,4083,3630,3889
8490255,0,3830,4079,3632,3882
8493592,0,3833,4077,3634,3877
8496928,0,3823,4079,3631,3881
8500263,0,3827,4077,3627,3885
8503599,0,3845,4074,3637,3883
8506934,0,3837,4076,3646,3877
8510270,0,3833,4079,3637,3894
8513606,0,3847,4086,3627,3876
8516941,0,3838,4076,3636,3877
8520277,0,3831,4080,3628,3885
8523613,0,3839,4082,3631,3874
8526948,0,3833,4074,3651,3870
8530284,0,3823,4069,3632,3896
8533619,0,3833,4095,3630,3874
8536955,0,3843,4074,3637,3877
8540292,0,3838,4089,3631,3861
8543628,0,3826,4071,3645,3873
8546965,0,3831,4076,3641,3877
8550300,0,3832,4082,3633,3881
8553636,0,3839,4066,3632,3894
8556971,0,3838,4079,3633,3881
8560306,0,3835,4073,3624,3876
8563642,0,3829,4085,3629,3884
8566977,0,3836,4084,3634,3873
8570313,0,3843,4071,3634,3883
8573649,0,3837,4077,3641,3878
8576984,0,3845,4095,3628,3878
8580319,0,3842,4072,3628,3883
8583655,0,3841,4073,3636,3879
8586990,0,3835,4086,3635,3887
8590326,0,3830,4084,3632,3873
8593663,0,3833,4074,3622,3879
8597002,0,3823,4069,3647,3878
8600339,0,3844,4066,3624,3875
8603675,0,3841,4078,3632,3884
8607012,0,3835,4074,3646,3869
8610348,0,3839,4070,3633,3886
8613685,0,3833,4084,3626,3887
8617022,0,3839,4078,3635,3884
8620358,0,3840,4072,3641,3878
8623694,0,3841,4075,3633,3882
8627029,0,3833,4067,3635,3873
8630366,0,3831,4075,3630,3880
8633702,0,3832,4068,3630,3873
8637039,0,3839,4077,3630,3878
8640375,0,3839,4065,3639,3875
8643710,0,3832,4071,3643,3868
8647047,0,3842,4064,3648,3878
8650383,0,3839,4075,3637,3885
8653720,0,3837,4075,3643,3878
8657056,0,3863,4070,3627,3905
8660391,0,3830,4076,3628,3880
8663726,0,3827,4088,3646,3887
8667061,0,3844,4086,3638,3872
8670398,0,3841,4074,3635,3880
8673733,0,3832,4080,3640,3876
8677070,0,3837,4064,3637,3867
8680407,0,3831,4067,3635,3874
8683743,0,3839,4074,3633,3872
8687080,0,3839,4067,3636,3877
8690416,0,3840,4066,3647,3874
8693752,0,3831,4083,3627,3876
8697087,0,3836,4075,3630,3877
8700424,0,3834,4070,3627,3869
8703760,0,3845,4079,3643,3875
8707097,0,3829,4078,3632,3880
8710433,0,3831,4068,3654,3870
8713768,0,3829,4071,3629,3885
8717104,0,3834,4079,3635,3870
8720439,0,3833,4088,3647,3889
8723776,0,3844,4073,3629,3893
8727112,0,3822,4080,3630,3879
8730449,0,3833,4074,3629,3886
8733785,0,3837,4081,3632,3873
8737120,0,3839,4074,3632,3875
8740456,0,3839,4067,3638,3875
8743791,0,3846,4072,3624,3871
8747128,0,3847,4071,3638,3878
8750464,0,3838,4075,3635,3875
8753801,0,3840,4073,3641,3877
8757137,0,3832,4075,3632,3874
8760473,0,3822,4078,3626,3880
8763808,0,3833,4074,3629,3884
8767143,0,3837,4073,3642,3893
8770479,0,3852,4068,3634,3892
8773814,0,3829,4078,3634,3880
8777151,0,3828,4073,3625,3879
8780487,0,3835,4069,3626,3881
8783823,0,3836,4075,3634,3870
8787158,0,3844,4067,3646,3886
8790494,0,3837,4077,3645,3873
8793829,0,3826,4079,3627,3880
8797166,0,3843,4070,3626,3898
8800502,0,3847,4079,3632,3880
8803839,0,3836,4075,3635,3874
8807175,0,3829,4082,3631,3883
8810512,0,3832,4077,3630,3880
8813848,0,3825,4081,3627,3883
8817183,0,3837,4076,3646,3880
8820519,0,3829,4081,3632,3887
8823854,0,3838,4067,3628,3872
8827191,0,3833,4078,3631,3873
8830527,0,3832,4074,3631,3874
8833862,0,3848,4076,3631,3887
8837198,0,3864,4085,3627,3892
8840534,0,3842,4070,3634,3877
8843869,0,3825,4093,3641,3870
8847204,0,3845,4072,3624,3892
8850540,0,3835,4074,3639,3875
8853875,0,3837,4074,3628,3874
8857212,0,3856,4087,3656,3875
8860548,0,3834,4073,3631,3872
8863885,0,3823,4076,3646,3867
8867222,0,3815,4078,3624,3879
8870558,0,3841,4075,3625,3885
8873895,0,3837,4077,3634,3877
8877231,0,3832,4075,3631,3875
8880567,0,3833,4075,3630,3877
8883902,0,3836,4075,3627,3884
8887237,0,3842,4071,3636,3880
8890573,0,3860,4090,3650,3897
8893908,0,3823,4069,3637,3872
8897245,0,3831,4077,3633,3876
8900581,0,3834,4079,3634,3873
8903918,0,3827,4082,3647,3875
8907253,0,3842,4071,3635,3874
8910590,0,3828,4075,3627,3869
8913926,0,3853,4070,3640,3872
8917261,0,3837,4074,3629,3877
8920597,0,3844,4067,3640,3875
8923934,0,3839,4069,3621,3882
8927269,0,3833,4075,3627,3875
8930605,0,3832,4071,3631,3870
8933942,0,3834,4068,3628,3874
8937278,0,3840,4078,3639,3880
8940615,0,3843,4072,3633,3878
8943951,0,3830,4076,3622,3875
8947286,0,3823,4086,3628,3874
8950622,0,3838,4074,3625,3881
8953957,0,3833,4082,3633,3881
8957293,0,3853,4074,3628,3874
8960629,0,3836,4070,3638,3880
8963964,0,3833,4078,3631,3877
8967301,0,3827,4078,3643,3875
8970638,0,3830,4082,3657,3877
8973975,0,3837,4065,3638,3875
8977311,0,3849,4075,3636,3881
8980647,0,3827,4071,3632,3893
8983982,0,3845,4073,3636,3877
8987317,0,3833,4073,3638,3874
8990653,0,3836,4070,3637,3884
8993990,0,3831,4077,3629,3871
8997325,0,3825,4080,3626,3884
9000662,0,3829,4082,3629,3880
9003998,0,3827,4078,3633,3884
9007333,0,3836,4077,3632,3875
9010670,0,3829,4076,3632,3880
9014005,0,3844,4068,3623,3878
9017340,0,3839,4077,3636,3878
9020675,0,3842,4077,3636,3878
9024012,0,3831,4069,3632,3889
9027348,0,3825,4074,3619,3884
9030683,0,3828,4083,3631,3879
9034018,0,3838,4069,3640,3876
9037355,0,3854,4070,3633,3874
9040691,0,3838,4077,3635,3872
9044028,0,3823,4095,3634,3872
9047365,0,3825,4081,3645,3896
9050701,0,3834,4086,3635,3884
9054038,0,3832,4069,3639,3907
9057374,0,3833,4053,3636,3868
9060711,0,3832,4076,3631,3867
9064047,0,3827,4083,3633,3880
9067382,0,3836,4075,3635,3878
9070717,0,3841,4078,3638,3881
9074052,0,3837,4078,3634,3869
9077389,0,3826,4076,3632,3878
9080725,0,3841,4077,3622,3873
9084060,0,3837,4082,3636,3873
9087397,0,3836,4077,3633,3872
9090733,0,3856,4073,3640,3878
9094069,0,3837,4089,3634,3871
9097408,0,3827,4084,3629,3880
9100744,0,3832,4071,3616,3884
9104079,0,3835,4095,3633,3886
9107415,0,3834,4078,3633,3868
9110750,0,3822,4065,3635,3869
9114087,0,3829,4069,3637,3892
9117423,0,3832,4084,3634,3879
9120758,0,3838,4076,3637,3889
9124094,0,3832,4076,3629,3873
9127431,0,3830,4077,3634,3865
9130768,0,3833,4078,3632,3879
9134104,0,3839,4072,3635,3868
9137440,0,3847,4071,3649,3882
9140775,0,3839,4073,3629,3882
9144110,0,3834,4076,3633,3876
9147446,0,3815,4086,3649,3878
9150781,0,3847,4075,3632,3891
9154117,0,3841,4076,3629,3888
9157454,0,3825,4078,3641,3876
9160790,0,3826,4053,3632,3868
9164125,0,3829,4079,3633,3881
9167461,0,3832,4076,3627,3884
9170796,0,3845,4068,3633,3883
9174133,0,3840,4066,3637,3878
9177469,0,3833,4066,3635,3868
9180806,0,3835,4072,3643,3868
9184143,0,3842,4075,3634,3879
9187479,0,3838,4074,3635,3888
9190816,0,3843,4068,3638,3879
9194152,0,3832,4073,3625,3882
9197489,0,3830,4076,3629,3880
9200825,0,3837,4078,3630,3883
9204160,0,3834,4089,3637,3876
9207496,0,3836,4082,3633,3885
9210831,0,3833,4075,3630,3880
9214168,0,3841,4068,3626,3875
9217504,0,3854,4071,3637,3871
9220839,0,3839,4088,3633,3888
9224175,0,3837,4075,3655,3876
9227512,0,3854,4073,3630,3871
9230849,0,3832,4079,3632,3880
9234185,0,3835,4060,3652,3882
9237521,0,3834,4065,3628,3875
9240856,0,3838,4068,3638,3878
9244193,0,3831,4069,3628,3893
9247529,0,3830,4073,3635,3876
9250864,0,3835,4081,3632,3880
9254199,0,3838,4068,3638,3880
9257535,0,3839,4073,3634,3877
9260870,0,3832,4088,3628,3879
9264206,0,3834,4078,3630,3879
9267542,0,3839,4069,3637,3879
9270877,0,3840,4095,3637,3873
9274212,0,3832,4079,3648,3870
9277548,0,3833,4075,3630,3874
