Micros,Pin_State,R_Vis_Value,R_940_Value,T_Vis_Value,T_940_Value
8754246,0,3821,4072,3628,3912
8757582,0,3827,4068,3638,3917
8760919,0,3832,4078,3628,3921
8764256,0,3836,4073,3628,3922
8767592,0,3831,4065,3635,3921
8770929,0,3834,4093,3632,3918
8774265,0,3837,4064,3630,3908
8777602,0,3828,4074,3635,3909
8780938,0,3832,4075,3634,3908
8784273,0,3849,4069,3647,3906
8787609,0,3850,4069,3639,3908
8790944,0,3832,4075,3637,3919
8794280,0,3826,4077,3637,3915
8797617,0,3836,4095,3627,3939
8800954,0,3831,4079,3637,3915
8804291,0,3826,4082,3635,3916
8807627,0,3832,4077,3629,3922
8810964,0,3825,4090,3634,3909
8814301,0,3830,4081,3635,3917
8817638,0,3835,4075,3628,3919
8820975,0,3840,4069,3631,3909
8824311,0,3838,4069,3654,3912
8827647,0,3828,4076,3636,3905
8830982,0,3834,4073,3634,3919
8834317,0,3834,4068,3633,3915
8837653,0,3830,4077,3634,3916
8840988,0,3834,4069,3632,3909
8844324,0,3830,4062,3631,3911
8847660,0,3840,4072,3638,3914
8850995,0,3846,4066,3648,3909
8854330,0,3830,4077,3635,3918
8857666,0,3836,4079,3638,3911
8861005,0,3832,4067,3641,3910
8864342,0,3833,4076,3637,3927
8867678,0,3831,4091,3632,3919
8871013,0,3833,4070,3641,3911
8874349,0,3833,4074,3639,3923
8877686,0,3824,4087,3648,3935
8881023,0,3828,4075,3648,3932
8884359,0,3832,4077,3636,3918
8887695,0,3834,4075,3641,3904
8891030,0,3820,4077,3640,3913
8894367,0,3825,4080,3634,3915
8897703,0,3835,4066,3652,3918
8901040,0,3850,4070,3633,3892
8904377,0,3833,4068,3638,3915
8907713,0,3822,4078,3629,3902
8911050,0,3834,4067,3631,3914
8914387,0,3832,4083,3634,3918
8917723,0,3835,4074,3639,3919
8921059,0,3823,4076,3635,3915
8924394,0,3831,4074,3626,3919
8927730,0,3832,4078,3637,3904
8931065,0,3823,4083,3633,3917
8934402,0,3836,4070,3628,3923
8937738,0,3833,4080,3645,3911
8941075,0,3834,4071,3639,3913
8944412,0,3829,4073,3632,3913
8947748,0,3827,4069,3628,3908
8951085,0,3833,4071,3635,3916
8954422,0,3835,4093,3635,3908
8957758,0,3845,4067,3644,3913
8961095,0,3829,4067,3641,3909
8964431,0,3838,4068,3642,3914
8967768,0,3826,4075,3647,3924
8971104,0,3833,4074,3627,3920
8974439,0,3831,4078,3636,3918
8977775,0,3840,4072,3631,3909
8981110,0,3831,4076,3636,3909
8984447,0,3830,4080,3636,3916
8987783,0,3834,4068,3641,3915
8991120,0,3842,4073,3633,3910
8994456,0,3834,4075,3636,3916
8997793,0,3831,4068,3638,3913
9001129,0,3839,4067,3650,3920
9004464,0,3831,4085,3630,3917
9007800,0,3858,4073,3643,3912
9011135,0,3832,4087,3631,3921
9014472,0,3844,4071,3639,3917
9017808,0,3835,4077,3632,3923
9021145,0,3828,4079,3630,3913
9024481,0,3826,4068,3630,3923
9027818,0,3830,4076,3634,3907
9031155,0,3849,4066,3626,3920
9034491,0,3815,4076,3630,3917
9037828,0,3833,4075,3635,3902
9041164,0,3836,4075,3634,3913
9044499,0,3831,4068,3633,3915
9047835,0,3834,4068,3656,3912
9051170,0,3836,4074,3636,3917
9054505,0,3832,4071,3635,3916
9057841,0,3852,4095,3649,3910
9061178,0,3843,4064,3631,3909
9064514,0,3832,4080,3632,3918
9067851,0,3827,4072,3636,3915
9071188,0,3828,4076,3648,3901
9074524,0,3834,4079,3633,3908
9077860,0,3825,4068,3644,3913
9081195,0,3828,4070,3631,3917
9084532,0,3832,4076,3633,3906
9087867,0,3834,4065,3643,3909
9091202,0,3826,4071,3649,3916
9094539,0,3835,4072,3635,3920
9097874,0,3831,4079,3633,3915
9101211,0,3834,4081,3634,3907
9104548,0,3832,4078,3632,3917
9107884,0,3833,4084,3634,3914
9111221,0,3831,4074,3628,3916
9114557,0,3831,4080,3642,3925
9117892,0,3824,4079,3623,3912
9121227,0,3837,4076,3634,3922
9124564,0,3848,4095,3648,3911
9127899,0,3828,4089,3636,3908
9131236,0,3830,4079,3635,3918
9134573,0,3829,4073,3648,3910
9137909,0,3826,4081,3629,3922
9141246,0,3830,4077,3635,3916
9144582,0,3828,4059,3632,3922
9147918,0,3826,4080,3652,3913
9151254,0,3830,4076,3636,3918
9154589,0,3828,4069,3641,3915
9157924,0,3835,4060,3643,3921
9161261,0,3833,4079,3633,3915
9164597,0,3833,4072,3638,3915
9167933,0,3832,4078,3636,3916
9171269,0,3833,4063,3645,3923
9174604,0,3835,4085,3630,3922
9177940,0,3834,4072,3635,3917
9181275,0,3826,4065,3631,3915
9184610,0,3842,4075,3633,3917
9187945,0,3829,4076,3636,3915
9191280,0,3834,4073,3638,3918
9194617,0,3824,4084,3630,3930
9197953,0,3832,4074,3633,3918
9201289,0,3834,4067,3630,3907
9204624,0,3837,4064,3631,3910
9207960,0,3833,4078,3635,3916
9211295,0,3823,4082,3639,3918
9214635,0,3827,4073,3637,3921
9217970,0,3833,4079,3633,3916
9221306,0,3836,4071,3636,3916
9224641,0,3836,4073,3636,3907
9227978,0,3833,4077,3636,3908
9231314,0,3825,4083,3628,3919
9234651,0,3833,4076,3638,3914
9237988,0,3835,4069,3629,3910
9241324,0,3838,4091,3622,3919
9244661,0,3834,4079,3634,3913
9247997,0,3836,4074,3626,3927
9251332,0,3849,4068,3632,3916
9254668,0,3832,4078,3632,3917
9258005,0,3839,4090,3647,3926
9261342,0,3833,4070,3624,3924
9264678,0,3835,4076,3637,3923
9268015,0,3839,4095,3631,3910
9271352,0,3833,4086,3631,3932
9274688,0,3831,4078,3633,3916
9278025,0,3830,4076,3634,3915
9281362,0,3829,4060,3635,3921
9284698,0,3839,4071,3638,3915
9288034,0,3827,4078,3633,3918
9291369,0,3834,4080,3654,3911
9294706,0,3837,4061,3644,3930
9298042,0,3832,4068,3639,3911
9301377,0,3830,4076,3638,3911
9304713,0,3831,4087,3640,3913
9308048,0,3861,4079,3625,3927
9311385,0,3833,4077,3652,3911
9314721,0,3849,4080,3629,3915
9318058,0,3824,4080,3635,3922
9321394,0,3836,4074,3634,3921
9324731,0,3824,4067,3628,3923
9328067,0,3820,4069,3631,3918
9331402,0,3833,4074,3634,3926
9334738,0,3840,4074,3636,3914
9338073,0,3823,4080,3627,3926
9341410,0,3834,4075,3638,3914
9344746,0,3837,4075,3635,3913
9348083,0,3833,4075,3627,3918
9351420,0,3822,4076,3638,3921
9354756,0,3836,4071,3633,3915
9358093,0,3832,4084,3633,3920
9361429,0,3833,4067,3634,3919
9364766,0,3833,4072,3635,3921
9368102,0,3833,4073,3624,3918
9371437,0,3838,4065,3637,3906
9374773,0,3831,4067,3636,3916
9378108,0,3832,4094,3631,3920
9381445,0,3825,4069,3646,3917
9384781,0,3830,4076,3624,3930
9388118,0,3830,4077,3636,3910
9391455,0,3830,4069,3634,3920
9394791,0,3829,4071,3639,3930
9398128,0,3833,4076,3636,3909
9401465,0,3838,4072,3637,3916
9404801,0,3833,4075,3630,3924
9408137,0,3832,4075,3637,3912
9411472,0,3830,4077,3632,3919
9414808,0,3823,4078,3631,3919
9418143,0,3825,4058,3641,3922
9421479,0,3832,4080,3643,3912
9424816,0,3828,4081,3629,3919
9428152,0,3833,4075,3631,3920
9431487,0,3849,4068,3639,3914
9434823,0,3837,4075,3639,3915
9438158,0,3858,4071,3628,3914
9441493,0,3826,4082,3631,3925
9444829,0,3827,4075,3634,3916
9448166,0,3825,4079,3626,3920
9451502,0,3819,4078,3649,3911
9454839,0,3831,4068,3639,3916
9458175,0,3832,4074,3635,3908
9461510,0,3851,4070,3625,3926
9464847,0,3830,4071,3633,3918
9468183,0,3830,4078,3648,3913
9471518,0,3825,4084,3632,3915
9474854,0,3826,4069,3632,3904
9478189,0,3833,4074,3634,3913
9481526,0,3830,4079,3633,3915
9484862,0,3854,4072,3633,3907
9488199,0,3827,4079,3653,3929
9491536,0,3839,4073,3640,3913
9494872,0,3825,4080,3630,3925
9498208,0,3831,4068,3629,3938
9501543,0,3828,4087,3633,3915
9504879,0,3838,4087,3636,3915
9508214,0,3850,4084,3633,3933
9511551,0,3832,4077,3633,3914
9514887,0,3843,4078,3624,3943
9518224,0,3845,4070,3637,3915
9521561,0,3822,4077,3631,3916
9524897,0,3828,4095,3630,3922
9528234,0,3830,4078,3634,3915
9531571,0,3833,4073,3639,3913
9534907,0,3834,4064,3641,3910
9538243,0,3831,4074,3639,3936
9541578,0,3856,4072,3646,3918
9544913,0,3827,4067,3635,3925
9548248,0,3826,4078,3635,3917
9551585,0,3837,4063,3639,3917
9554920,0,3826,4056,3638,3908
9558256,0,3832,4078,3635,3916
9561592,0,3828,4062,3648,3911
9564929,0,3828,4079,3647,3930
9568265,0,3836,4078,3633,3915
9571600,0,3829,4075,3623,3943
9574936,0,3862,4070,3633,3911
9578271,0,3831,4078,3634,3915
9581608,0,3833,4087,3635,3918
9584943,0,3839,4072,3636,3916
9588280,0,3826,4082,3633,3919
9591617,0,3833,4080,3638,3915
9594953,0,3834,4076,3635,3905
9598289,0,3825,4067,3629,3932
9601624,0,3830,4072,3630,3911
9604959,0,3832,4076,3635,3909
9608295,0,3819,4092,3632,3919
9611630,0,3829,4095,3638,3906
9614965,0,3831,4079,3637,3919
9618300,0,3840,4070,3638,3903
9621637,0,3821,4078,3633,3911
9624973,0,3830,4077,3633,3918
9628308,0,3834,4079,3630,3921
9631645,0,3847,4087,3655,3921
9634981,0,3829,4076,3635,3917
9638318,0,3847,4072,3638,3915
9641654,0,3851,4071,3630,3913
9644990,0,3840,4073,3638,3912
9648327,0,3826,4077,3635,3918
9651663,0,3833,4075,3636,3903
9654998,0,3826,4091,3645,3919
9658334,0,3841,4075,3639,3914
9661669,0,3830,4077,3635,3908
9665005,0,3843,4095,3643,3911
9668340,0,3837,4085,3631,3918
9671678,0,3828,4076,3635,3912
9675013,0,3840,4074,3638,3908
9678350,0,3826,4083,3641,3923
9681686,0,3833,4073,3635,3914
9685023,0,3826,4065,3642,3912
9688359,0,3829,4069,3630,3911
9691696,0,3832,4078,3637,3915
9695032,0,3828,4092,3630,3908
9698367,0,3842,4056,3633,3909
9701703,0,3834,4074,3636,3914
9705038,0,3832,4079,3636,3916
9708375,0,3829,4076,3629,3921
9711711,0,3830,4078,3633,3905
9715048,0,3836,4071,3638,3912
9718385,0,3836,4071,3636,3915
9721721,0,3826,4069,3632,3920
9725057,0,3830,4095,3643,3912
9728393,0,3831,4083,3633,3921
9731730,0,3823,4085,3634,3942
9735065,0,3848,4069,3635,3903
9738400,0,3833,4093,3631,3922
9741736,0,3832,4069,3631,3920
9745071,0,3833,4080,3648,3908
9748408,0,3831,4081,3633,3920
9751744,0,3830,4069,3648,3911
9755081,0,3828,4075,3652,3917
9758417,0,3833,4074,3629,3919
9761754,0,3827,4075,3635,3912
9765090,0,3833,4069,3633,3921
9768425,0,3833,4078,3641,3914
9771761,0,3835,4075,3636,3916
9775096,0,3828,4080,3632,3917
9778433,0,3827,4073,3631,3916
9781769,0,3835,4073,3629,3913
9785105,0,3841,4073,3637,3912
9788442,0,3826,4070,3621,3935
9791778,0,3831,4070,3651,3921
9795114,0,3837,4071,3637,3915
9798449,0,3833,4068,3633,3912
9801785,0,3830,4085,3625,3918
9805120,0,3832,4076,3633,3915
9808455,0,3833,4085,3654,3912
9811791,0,3846,4068,3632,3918
9815128,0,3833,4074,3635,3917
9818464,0,3829,4065,3639,3912
9821801,0,3838,4061,3641,3920
9825137,0,3836,4075,3633,3915
9828472,0,3824,4078,3629,3916
9831808,0,3831,4076,3627,3919
9835143,0,3834,4063,3638,3918
9838480,0,3825,4085,3630,3920
9841816,0,3835,4084,3633,3922
9845153,0,3844,4092,3634,3933
9848489,0,3839,4072,3634,3933
9851824,0,3833,4072,3633,3916
9855160,0,3829,4082,3626,3921
9858495,0,3846,4073,3625,3928
9861831,0,3831,4069,3635,3915
9865166,0,3837,4078,3629,3923
9868503,0,3821,4083,3645,3916
9871839,0,3836,4072,3643,3913
9875176,0,3832,4075,3646,3915
9878513,0,3830,4079,3646,3898
9881849,0,3830,4068,3641,3915
9885185,0,3832,4077,3631,3915
9888520,0,3838,4071,3634,3917
9891857,0,3849,4072,3638,3933
9895193,0,3833,4081,3633,3919
9898528,0,3833,4075,3635,3928
9901864,0,3830,4070,3629,3910
9905201,0,3836,4086,3632,3925
9908538,0,3835,4073,3635,3923
9911874,0,3836,4070,3626,3924
9915211,0,3829,4073,3645,3911
9918548,0,3836,4074,3634,3906
9921884,0,3828,4070,3630,3909
9925220,0,3824,4095,3627,3907
9928555,0,3833,4075,3636,3908
9931891,0,3827,4063,3633,3911
9935228,0,3833,4069,3651,3911
9938563,0,3834,4074,3638,3934
9941899,0,3827,4082,3635,3916
9945234,0,3850,4066,3655,3909
9948571,0,3835,4073,3635,3941
9951907,0,3838,4072,3638,3914
9955243,0,3832,4066,3639,3912
9958578,0,3850,4069,3628,3912
9961914,0,3830,4075,3634,3917
9965249,0,3844,4073,3640,3915
9968584,0,3838,4074,3631,3909
9971920,0,3849,4074,3635,3912
9975255,0,3835,4071,3635,3918
9978590,0,3854,4075,3648,3909
9981926,0,3829,4065,3643,3929
9985262,0,3833,4066,3638,3912
9988597,0,3828,4092,3643,3933
9991933,0,3819,4092,3630,3909
9995270,0,3833,4064,3636,3915
9998606,0,3820,4075,3642,3919
10001941,0,3834,4065,3634,3920
10005277,0,3834,4085,3635,3920
10008612,0,3832,4074,3654,3919
10011948,0,3839,4071,3636,3917
10015283,0,3828,4090,3628,3925
10018619,0,3835,4075,3633,3908
10021956,0,3831,4077,3632,3921
10025293,0,3833,4067,3631,3910
10028630,0,3827,4068,3655,3916
10031966,0,3833,4078,3628,3917
10035302,0,3824,4081,3629,3916
10038637,0,3836,4087,3634,3910
10041973,0,3838,4074,3636,3918
10045308,0,3825,4079,3638,3912
10048645,0,3825,4070,3616,3925
10051981,0,3833,4078,3634,3917
10055316,0,3828,4075,3619,3915
10058653,0,3827,4068,3629,3913
10061989,0,3835,4070,3636,3915
10065326,0,3836,4072,3636,3914
10068662,0,3831,4075,3636,3916
10071998,0,3832,4077,3633,3916
10075333,0,3826,4083,3632,3917
10078668,0,3833,4075,3625,3916
10082004,0,3830,4082,3634,3906
10085339,0,3830,4076,3651,3907
10088676,0,3829,4066,3638,3912
10092012,0,3829,4078,3627,3917
10095348,0,3825,4078,3633,3920
10098683,0,3831,4095,3629,3920
10102018,0,3837,4059,3638,3915
10105355,0,3838,4073,3635,3917
10108691,0,3832,4074,3627,3919
10112027,0,3840,4069,3641,3910
10115364,0,3862,4072,3628,3925
10118700,0,3834,4081,3634,3916
10122037,0,3833,4074,3634,3926
10125374,0,3830,4068,3628,3931
10128712,0,3833,4095,3630,3921
10132049,0,3830,4075,3649,3909
10135386,0,3838,4075,3637,3915
10138722,0,3823,4071,3651,3902
10142059,0,3831,4075,3634,3907
10145396,0,3830,4077,3633,3914
10148732,0,3838,4065,3629,3921
10152068,0,3829,4071,3656,3919
10155403,0,3829,4078,3635,3916
10158739,0,3837,4075,3635,3926
10162074,0,3826,4068,3626,3933
10165411,0,3839,4072,3636,3916
10168747,0,3847,4084,3636,3913
10172084,0,3835,4072,3626,3920
10175421,0,3831,4079,3633,3917
10178757,0,3825,4073,3631,3913
10182094,0,3830,4077,3627,3924
10185430,0,3836,4073,3636,3914
10188767,0,3825,4079,3632,3918
10192103,0,3833,4073,3636,3908
10195438,0,3824,4079,3623,3921
10198774,0,3825,4077,3636,3918
10202111,0,3834,4075,3633,3908
10205448,0,3836,4087,3637,3911
10208784,0,3836,4085,3636,3916
10212121,0,3833,4074,3633,3915
10215457,0,3825,4072,3638,3911
10218794,0,3834,4075,3654,3914
10222131,0,3833,4078,3634,3910
10225468,0,3840,4077,3626,3929
10228804,0,3831,4081,3638,3912
10232141,0,3834,4073,3634,3923
10235478,0,3829,4066,3638,3908
10238814,0,3823,4090,3632,3912
10242150,0,3831,4081,3637,3916
10245485,0,3824,4082,3634,3919
10248821,0,3833,4075,3645,3914
10252158,0,3833,4079,3635,3914
10255493,0,3828,4080,3631,3915
10258829,0,3834,4080,3628,3920
10262166,0,3842,4090,3651,3920
10265502,0,3847,4082,3630,3915
10268839,0,3837,4079,3629,3923
10272175,0,3827,4070,3636,3915
10275510,0,3828,4068,3660,3927
10278846,0,3832,4076,3633,3906
10282181,0,3837,4072,3647,3920
10285518,0,3834,4086,3625,3918
10288854,0,3836,4076,3632,3916
10292191,0,3824,4074,3631,3913
10295527,0,3834,4087,3621,3911
10298864,0,3834,4076,3633,3917
10302200,0,3830,4082,3634,3914
10305535,0,3828,4069,3651,3911
10308871,0,3831,4078,3633,3914
10312206,0,3831,4083,3632,3916
10315541,0,3831,4075,3651,3912
10318877,0,3833,4070,3628,3911
10322214,0,3826,4086,3632,3918
10325551,0,3831,4074,3633,3915
10328887,0,3828,4061,3643,3911
10332223,0,3827,4080,3627,3911
10335558,0,3833,4076,3627,3920
10338894,0,3829,4077,3642,3915
10342229,0,3841,4061,3631,3908
10345564,0,3829,4077,3652,3909
10348900,0,3832,4069,3628,3935
10352235,0,3829,4067,3644,3935
10355572,0,3832,4077,3633,3909
10358908,0,3825,4069,3648,3915
10362244,0,3854,4076,3632,3908
10365579,0,3834,4076,3635,3908
10368915,0,3833,4077,3634,3913
10372250,0,3830,4064,3639,3912
10375587,0,3833,4065,3641,3908
10378923,0,3831,4079,3632,3915
10382258,0,3841,4072,3636,3917
10385595,0,3827,4071,3631,3914
10388931,0,3816,4072,3631,3910
10392268,0,3831,4070,3636,3914
10395604,0,3825,4077,3636,3913
10398941,0,3830,4080,3627,3905
10402277,0,3835,4075,3631,3921
10405612,0,3827,4068,3637,3911
10408948,0,3824,4066,3633,3919
10412285,0,3831,4086,3633,3921
10415621,0,3834,4069,3631,3919
10418956,0,3841,4067,3639,3920
10422291,0,3832,4076,3639,3916
10425627,0,3830,4075,3633,3914
10428964,0,3838,4071,3632,3921
10432300,0,3831,4074,3634,3911
10435635,0,3829,4078,3635,3916
10438971,0,3829,4075,3633,3916
10442308,0,3824,4071,3628,3912
10445645,0,3832,4078,3638,3919
10448981,0,3825,4084,3629,3921
10452317,0,3827,4073,3626,3937
10455652,0,3830,4069,3640,3917
10458989,0,3825,4079,3633,3918
10462325,0,3829,4080,3628,3919
10465660,0,3834,4071,3627,3921
10468995,0,3832,4066,3641,3909
10472330,0,3838,4076,3641,3911
10475667,0,3836,4092,3630,3914
10479004,0,3832,4063,3640,3911
10482341,0,3830,4072,3635,3908
10485678,0,3849,4062,3640,3911
