Micros,Pin_State,R_Vis_Value,R_940_Value,T_Vis_Value,T_940_Value
5277508,0,3754,4067,3618,3835
5280844,0,3739,4080,3614,3837
5284180,0,3755,4074,3619,3845
5287515,0,3767,4070,3616,3853
5290850,0,3755,4075,3637,3841
5294186,0,3761,4077,3616,3846
5297523,0,3753,4072,3616,3836
5300860,0,3755,4080,3616,3850
5304196,0,3761,4076,3622,3843
5307533,0,3779,4066,3631,3844
5310870,0,3766,4091,3624,3848
5314206,0,3748,4078,3616,3846
5317542,0,3757,4073,3618,3836
5320877,0,3786,4089,3613,3851
5324213,0,3761,4077,3616,3847
5327548,0,3756,4076,3616,3847
5330885,0,3758,4073,3616,3845
5334221,0,3777,4071,3621,3837
5337556,0,3758,4076,3617,3846
5340892,0,3764,4074,3618,3846
5344229,0,3755,4064,3631,3836
5347565,0,3763,4066,3609,3857
5350900,0,3751,4077,3614,3847
5354236,0,3764,4081,3616,3836
5357571,0,3774,4067,3618,3848
5360908,0,3759,4077,3615,3844
5364244,0,3746,4090,3627,3848
5367579,0,3755,4067,3616,3845
5370916,0,3765,4074,3612,3850
5374252,0,3763,4083,3613,3862
5377588,0,3759,4067,3629,3852
5380923,0,3757,4080,3615,3839
5384259,0,3759,4073,3618,3838
5387594,0,3757,4081,3609,3840
5390929,0,3764,4073,3618,3845
5394265,0,3761,4084,3617,3844
5397602,0,3758,4073,3615,3838
5400939,0,3750,4075,3616,3839
5404275,0,3766,4070,3616,3841
5407612,0,3767,4072,3612,3850
5410948,0,3776,4080,3618,3851
5414284,0,3758,4081,3620,3837
5417619,0,3760,4076,3615,3841
5420954,0,3763,4067,3633,3839
5424290,0,3762,4070,3626,3841
5427627,0,3762,4075,3616,3838
5430964,0,3766,4065,3610,3832
5434299,0,3755,4074,3618,3842
5437634,0,3757,4078,3616,3843
5440969,0,3781,4067,3630,3841
5444305,0,3765,4090,3610,3845
5447640,0,3757,4075,3615,3840
5450975,0,3761,4069,3614,3844
5454311,0,3758,4077,3613,3837
5457648,0,3767,4073,3619,3839
5460984,0,3769,4076,3617,3843
5464320,0,3762,4072,3616,3845
5467655,0,3753,4080,3606,3850
5470990,0,3766,4075,3618,3833
5474326,0,3769,4068,3621,3846
5477663,0,3769,4074,3623,3850
5481002,0,3781,4071,3613,3838
5484338,0,3760,4073,3614,3845
5487673,0,3767,4061,3619,3848
5491009,0,3773,4072,3613,3848
5494346,0,3766,4071,3623,3843
5497683,0,3764,4066,3609,3856
5501019,0,3754,4078,3610,3857
5504356,0,3760,4079,3616,3849
5507692,0,3763,4081,3613,3855
5511027,0,3760,4068,3609,3862
5514363,0,3761,4074,3613,3843
5517698,0,3762,4068,3615,3848
5521034,0,3764,4063,3629,3868
5524371,0,3767,4077,3627,3844
5527708,0,3764,4074,3618,3849
5531044,0,3762,4075,3616,3836
5534380,0,3763,4086,3611,3861
5537715,0,3768,4074,3625,3845
5541052,0,3784,4071,3622,3848
5544388,0,3761,4075,3606,3864
5547725,0,3759,4068,3628,3853
5551061,0,3759,4075,3615,3846
5554396,0,3783,4066,3612,3850
5557733,0,3776,4067,3617,3864
5561069,0,3767,4077,3608,3851
5564405,0,3772,4079,3611,3842
5567740,0,3761,4077,3613,3834
5571075,0,3763,4080,3614,3846
5574411,0,3787,4069,3632,3842
5577746,0,3772,4095,3612,3841
5581082,0,3760,4075,3612,3841
5584419,0,3761,4065,3616,3845
5587756,0,3781,4064,3614,3844
5591092,0,3767,4072,3621,3846
5594429,0,3767,4074,3616,3846
5597766,0,3762,4072,3613,3830
5601102,0,3766,4066,3613,3831
5604439,0,3769,4075,3630,3839
5607776,0,3783,4072,3627,3844
5611112,0,3771,4078,3622,3835
5614449,0,3766,4071,3610,3838
5617785,0,3762,4076,3615,3841
5621120,0,3759,4077,3618,3847
5624456,0,3761,4067,3621,3848
5627791,0,3766,4068,3617,3843
5631127,0,3755,4064,3609,3836
5634463,0,3766,4069,3625,3856
5637798,0,3774,4072,3618,3841
5641133,0,3762,4079,3615,3851
5644469,0,3780,4072,3616,3851
5647806,0,3765,4075,3610,3852
5651143,0,3752,4075,3611,3844
5654479,0,3762,4088,3615,3837
5657816,0,3770,4090,3613,3853
5661152,0,3771,4073,3615,3849
5664489,0,3763,4072,3607,3848
5667826,0,3760,4073,3618,3846
5671162,0,3764,4076,3617,3845
5674499,0,3773,4071,3620,3845
5677836,0,3764,4059,3632,3841
5681172,0,3755,4088,3622,3846
5684508,0,3762,4072,3612,3838
5687843,0,3773,4069,3622,3837
5691180,0,3764,4078,3618,3861
5694516,0,3792,4070,3622,3843
5697851,0,3776,4080,3621,3843
5701187,0,3767,4071,3624,3843
5704524,0,3769,4074,3616,3846
5707861,0,3769,4072,3616,3864
5711197,0,3790,4069,3611,3862
5714534,0,3765,4074,3610,3833
5717870,0,3757,4080,3608,3847
5721205,0,3759,4072,3617,3851
5724541,0,3772,4069,3620,3849
5727876,0,3770,4076,3615,3837
5731211,0,3765,4080,3614,3849
5734547,0,3759,4075,3611,3844
5737884,0,3759,4077,3618,3846
5741221,0,3776,4074,3620,3849
5744557,0,3783,4077,3615,3862
5747894,0,3774,4078,3611,3840
5751230,0,3765,4074,3614,3839
5754567,0,3784,4070,3637,3841
5757903,0,3782,4066,3616,3838
5761238,0,3780,4071,3619,3843
5764574,0,3765,4067,3610,3837
5767909,0,3766,4075,3610,3852
5771246,0,3774,4075,3616,3844
5774582,0,3768,4080,3613,3830
5777919,0,3785,4092,3609,3844
5781255,0,3764,4075,3616,3834
5784592,0,3761,4081,3611,3844
5787928,0,3763,4067,3610,3844
5791263,0,3770,4066,3620,3843
5794599,0,3769,4073,3618,3833
5797936,0,3767,4081,3612,3842
5801273,0,3755,4074,3605,3846
5804609,0,3772,4064,3620,3840
5807944,0,3777,4074,3617,3844
5811281,0,3775,4077,3607,3845
5814617,0,3767,4068,3605,3832
5817954,0,3764,4074,3625,3839
5821290,0,3765,4076,3611,3841
5824627,0,3767,4075,3629,3829
5827964,0,3766,4075,3612,3841
5831300,0,3762,4083,3626,3855
5834636,0,3762,4091,3618,3848
5837971,0,3770,4076,3615,3842
5841308,0,3771,4078,3619,3837
5844644,0,3751,4080,3613,3859
5847979,0,3767,4073,3630,3837
5851314,0,3769,4071,3614,3845
5854650,0,3784,4072,3611,3836
5857985,0,3774,4071,3622,3843
5861321,0,3769,4073,3616,3834
5864657,0,3764,4063,3616,3835
5867992,0,3758,4095,3622,3839
5871328,0,3762,4078,3614,3845
5874665,0,3775,4074,3615,3847
5878004,0,3753,4074,3612,3837
5881341,0,3761,4092,3621,3841
5884677,0,3768,4074,3604,3846
5888014,0,3767,4079,3606,3847
5891350,0,3776,4083,3631,3854
5894687,0,3766,4084,3612,3844
5898023,0,3775,4074,3613,3838
5901358,0,3769,4081,3608,3841
5904694,0,3775,4072,3616,3844
5908029,0,3769,4075,3627,3841
5911366,0,3771,4072,3613,3844
5914702,0,3766,4076,3608,3841
5918039,0,3773,4069,3615,3844
5921376,0,3766,4074,3626,3841
5924712,0,3766,4077,3617,3847
5928049,0,3772,4074,3611,3844
5931385,0,3774,4071,3618,3839
5934722,0,3771,4058,3629,3855
5938058,0,3769,4080,3614,3845
5941393,0,3772,4078,3618,3846
5944729,0,3780,4066,3626,3858
5948064,0,3773,4072,3608,3852
5951399,0,3769,4076,3606,3848
5954735,0,3769,4082,3610,3851
5958072,0,3770,4074,3606,3854
5961408,0,3771,4078,3612,3845
5964744,0,3762,4068,3607,3850
5968079,0,3769,4082,3615,3853
5971414,0,3773,4075,3618,3842
5974750,0,3783,4065,3602,3847
5978087,0,3779,4064,3620,3839
5981424,0,3769,4074,3604,3843
5984760,0,3775,4071,3614,3842
5988097,0,3771,4069,3622,3842
5991434,0,3766,4078,3615,3847
5994770,0,3771,4073,3605,3845
5998107,0,3764,4075,3612,3841
6001443,0,3799,4083,3608,3838
6004778,0,3765,4080,3611,3844
6008114,0,3772,4075,3614,3841
6011449,0,3777,4064,3614,3845
6014785,0,3762,4068,3606,3832
6018120,0,3768,4074,3606,3850
6021456,0,3774,4077,3611,3848
6024793,0,3786,4066,3603,3848
6028129,0,3774,4075,3615,3840
6031464,0,3764,4067,3607,3833
6034801,0,3773,4060,3605,3839
6038137,0,3776,4075,3616,3841
6041472,0,3769,4082,3610,3858
6044808,0,3774,4082,3607,3847
6048143,0,3770,4077,3604,3845
6051480,0,3769,4075,3610,3846
6054816,0,3771,4064,3614,3867
6058153,0,3770,4082,3610,3848
6061489,0,3774,4091,3612,3848
6064824,0,3768,4074,3614,3842
6068160,0,3790,4082,3609,3841
6071495,0,3776,4074,3613,3844
6074831,0,3776,4076,3618,3849
6078166,0,3780,4063,3618,3848
6081503,0,3767,4066,3607,3836
6084839,0,3769,4074,3603,3847
6088176,0,3774,4084,3611,3851
6091513,0,3782,4088,3602,3846
6094849,0,3775,4074,3617,3845
6098185,0,3765,4072,3616,3838
6101520,0,3779,4082,3611,3839
6104856,0,3776,4073,3617,3869
6108191,0,3770,4076,3612,3861
6111526,0,3780,4081,3610,3848
6114862,0,3770,4077,3605,3850
6118198,0,3772,4077,3612,3845
6121533,0,3772,4066,3616,3866
6124869,0,3768,4079,3612,3849
6128204,0,3778,4075,3606,3848
6131541,0,3766,4074,3613,3844
6134877,0,3802,4082,3609,3844
6138212,0,3771,4079,3611,3845
6141549,0,3777,4078,3616,3848
6144885,0,3777,4063,3611,3844
6148222,0,3765,4068,3627,3830
6151557,0,3768,4073,3605,3852
6154894,0,3778,4069,3616,3850
6158230,0,3778,4081,3603,3846
6161565,0,3776,4078,3617,3843
6164901,0,3766,4084,3626,3837
6168236,0,3782,4083,3615,3839
6171573,0,3780,4072,3613,3842
6174909,0,3773,4075,3612,3851
6178245,0,3774,4075,3612,3841
6181580,0,3772,4074,3605,3844
6184915,0,3779,4070,3615,3843
6188250,0,3774,4065,3619,3849
6191587,0,3769,4077,3613,3848
6194922,0,3777,4072,3611,3845
6198259,0,3777,4072,3616,3838
6201595,0,3799,4079,3608,3839
6204930,0,3770,4077,3614,3844
6208266,0,3775,4072,3617,3845
6211601,0,3783,4065,3617,3848
6214937,0,3771,4064,3610,3830
6218272,0,3776,4075,3605,3845
6221609,0,3778,4095,3610,3849
6224944,0,3798,4065,3606,3849
6228280,0,3767,4078,3610,3845
6231615,0,3766,4065,3606,3838
6234951,0,3777,4063,3607,3836
6238286,0,3777,4075,3617,3840
6241623,0,3782,4076,3615,3859
6244958,0,3787,4085,3610,3852
6248295,0,3776,4074,3603,3843
6251632,0,3778,4072,3612,3844
6254967,0,3772,4066,3623,3838
6258304,0,3773,4077,3613,3847
6261641,0,3778,4074,3604,3850
6264978,0,3768,4077,3611,3843
6268314,0,3794,4080,3607,3838
6271649,0,3777,4080,3616,3842
6274985,0,3783,4071,3618,3845
6278321,0,3779,4065,3610,3839
6281656,0,3772,4068,3631,3836
6284992,0,3776,4073,3608,3849
6288328,0,3780,4066,3616,3848
6291663,0,3781,4080,3605,3843
6295000,0,3782,4070,3617,3843
6298336,0,3780,4094,3627,3832
6301671,0,3791,4075,3619,3858
6305006,0,3781,4073,3615,3843
6308341,0,3777,4072,3608,3849
6311678,0,3775,4071,3626,3842
6315015,0,3776,4084,3610,3847
6318352,0,3774,4077,3613,3846
6321688,0,3794,4071,3610,3842
6325023,0,3780,4085,3611,3849
6328358,0,3781,4073,3610,3850
6331693,0,3774,4073,3613,3843
6335029,0,3793,4076,3604,3839
6338366,0,3784,4073,3616,3843
6341703,0,3786,4075,3617,3869
6345039,0,3780,4066,3610,3839
6348375,0,3793,4080,3615,3830
6351710,0,3776,4070,3613,3843
6355046,0,3786,4063,3618,3862
6358381,0,3778,4093,3619,3845
6361716,0,3781,4075,3616,3844
6365052,0,3790,4083,3620,3829
6368389,0,3790,4070,3610,3846
6371725,0,3781,4075,3617,3834
6375060,0,3788,4078,3613,3839
6378395,0,3786,4068,3618,3840
6381730,0,3773,4085,3610,3847
6385066,0,3775,4074,3614,3848
6388401,0,3808,4069,3607,3850
6391738,0,3778,4081,3615,3846
6395074,0,3781,4075,3608,3847
6398411,0,3767,4078,3613,3841
6401748,0,3782,4075,3607,3868
6405085,0,3779,4083,3614,3843
6408422,0,3786,4076,3615,3845
6411758,0,3790,4094,3635,3838
6415095,0,3782,4070,3622,3850
6418431,0,3780,4066,3615,3843
6421766,0,3791,4063,3625,3831
6425101,0,3791,4060,3626,3845
6428436,0,3789,4069,3617,3842
6431771,0,3784,4073,3613,3854
6435108,0,3772,4087,3608,3836
6438445,0,3787,4075,3618,3833
6441782,0,3781,4053,3618,3838
6445117,0,3777,4078,3609,3849
6448453,0,3777,4079,3611,3842
6451788,0,3779,4074,3614,3843
6455123,0,3791,4072,3613,3836
6458458,0,3784,4083,3615,3845
6461793,0,3786,4073,3610,3849
6465128,0,3777,4074,3614,3839
6468463,0,3800,4080,3609,3841
6471798,0,3778,4077,3615,3843
6475133,0,3786,4075,3614,3846
6478470,0,3784,4069,3610,3837
6481805,0,3777,4090,3620,3834
6485142,0,3782,4073,3609,3843
6488479,0,3791,4067,3617,3849
6491815,0,3785,4087,3631,3841
6495151,0,3780,4081,3614,3846
6498487,0,3795,4081,3623,3834
6501822,0,3802,4073,3612,3841
6505157,0,3786,4074,3617,3843
6508492,0,3803,4095,3616,3841
6511829,0,3798,4069,3616,3856
6515164,0,3785,4074,3608,3847
6518501,0,3784,4072,3616,3846
6521837,0,3792,4069,3610,3852
6525173,0,3807,4069,3625,3846
6528508,0,3785,4076,3616,3837
6531843,0,3783,4065,3620,3839
6535178,0,3798,4080,3612,3844
6538515,0,3791,4064,3623,3844
6541852,0,3797,4073,3619,3846
6545189,0,3786,4066,3614,3843
6548526,0,3776,4081,3626,3839
6551863,0,3782,4073,3614,3842
6555199,0,3790,4095,3611,3852
6558536,0,3786,4087,3615,3843
6561872,0,3787,4067,3623,3846
6565208,0,3802,4084,3626,3837
6568543,0,3788,4071,3614,3852
6571879,0,3794,4074,3619,3847
6575215,0,3800,4077,3621,3845
6578550,0,3803,4067,3624,3841
6581887,0,3785,4077,3617,3836
6585223,0,3775,4077,3611,3848
6588560,0,3786,4066,3611,3860
6591897,0,3793,4066,3624,3847
6595233,0,3789,4072,3618,3839
6598569,0,3782,4064,3616,3839
6601904,0,3809,4078,3609,3857
6605240,0,3790,4063,3621,3844
6608575,0,3794,4070,3621,3844
6611910,0,3782,4066,3612,3848
6615245,0,3781,4072,3627,3836
6618580,0,3787,4073,3613,3847
6621915,0,3784,4082,3607,3844
6625251,0,3791,4095,3609,3841
6628588,0,3789,4083,3615,3847
6631925,0,3778,4066,3622,3831
6635261,0,3792,4079,3621,3848
6638596,0,3786,4074,3617,3843
6641933,0,3785,4095,3626,3865
6645268,0,3779,4076,3612,3840
6648603,0,3787,4070,3615,3839
6651938,0,3783,4073,3609,3852
6655274,0,3784,4088,3611,3834
6658609,0,3788,4075,3620,3846
6661945,0,3792,4074,3618,3843
6665281,0,3789,4074,3614,3840
6668616,0,3780,4076,3605,3842
6671953,0,3789,4072,3617,3844
6675290,0,3790,4074,3618,3842
6678627,0,3811,4073,3610,3836
6681964,0,3791,4071,3627,3845
6685300,0,3785,4068,3621,3843
6688637,0,3795,4065,3621,3838
6691972,0,3786,4089,3628,3867
6695308,0,3792,4073,3615,3845
6698643,0,3794,4082,3620,3828
6701980,0,3804,4069,3609,3839
6705316,0,3791,4073,3617,3842
6708651,0,3800,4092,3610,3840
6711986,0,3799,4068,3614,3861
6715322,0,3783,4072,3607,3848
6718659,0,3783,4072,3614,3846
6721995,0,3805,4069,3611,3842
6725331,0,3782,4076,3615,3850
6728666,0,3786,4072,3608,3848
6732003,0,3779,4074,3611,3842
6735339,0,3790,4076,3606,3839
6738674,0,3786,4081,3613,3848
6742010,0,3787,4073,3616,3847
6745347,0,3784,4066,3608,3838
6748684,0,3780,4086,3621,3835
6752020,0,3783,4073,3605,3851
6755356,0,3793,4063,3619,3848
6758691,0,3784,4094,3605,3845
6762028,0,3784,4078,3613,3846
6765364,0,3793,4082,3624,3831
6768701,0,3794,4072,3608,3846
6772037,0,3793,4073,3613,3860
6775373,0,3791,4081,3615,3839
6778708,0,3789,4069,3617,3839
6782044,0,3780,4080,3607,3848
6785380,0,3780,4075,3608,3844
6788715,0,3806,4069,3607,3847
6792050,0,3777,4079,3613,3846
6795385,0,3786,4073,3608,3847
6798720,0,3774,4076,3612,3841
6802056,0,3787,4077,3605,3863
6805393,0,3785,4080,3614,3840
6808730,0,3786,4074,3617,3847
6812066,0,3786,4067,3610,3834
6815401,0,3796,4082,3617,3830
6818736,0,3782,4074,3606,3849
6822071,0,3789,4068,3617,3843
6825408,0,3784,4094,3612,3841
6828745,0,3786,4074,3613,3841
6832081,0,3789,4077,3616,3832
6835417,0,3791,4070,3608,3842
6838753,0,3785,4075,3613,3830
6842088,0,3791,4083,3609,3838
6845423,0,3795,4067,3618,3834
6848758,0,3779,4088,3608,3846
6852094,0,3778,4075,3610,3841
6855429,0,3799,4069,3606,3844
6858764,0,3780,4081,3612,3844
6862099,0,3785,4074,3609,3848
6865435,0,3771,4076,3611,3839
6868770,0,3798,4080,3604,3836
6872106,0,3790,4071,3617,3840
6875442,0,3786,4073,3614,3842
6878779,0,3786,4066,3607,3835
6882115,0,3775,4080,3618,3830
6885452,0,3779,4093,3607,3848
6888788,0,3787,4063,3615,3845
6892123,0,3784,4080,3602,3840
6895459,0,3777,4079,3612,3847
6898796,0,3787,4091,3625,3831
6902131,0,3791,4077,3614,3859
6905466,0,3786,4074,3612,3845
6908801,0,3780,4071,3610,3853
6912137,0,3776,4072,3625,3835
6915473,0,3778,4076,3604,3845
6918808,0,3780,4072,3608,3842
6922143,0,3780,4065,3606,3852
6925480,0,3777,4079,3610,3849
6928817,0,3783,4073,3607,3844
6932153,0,3778,4067,3616,3839
6935488,0,3797,4078,3605,3840
6938825,0,3785,4072,3614,3844
6942161,0,3782,4075,3611,3845
6945498,0,3782,4066,3607,3838
6948835,0,3778,4085,3614,3835
6952171,0,3775,4074,3605,3851
6955506,0,3783,4062,3613,3847
6958841,0,3775,4095,3604,3843
6962176,0,3772,4082,3606,3850
6965511,0,3774,4086,3621,3832
6968848,0,3786,4076,3610,3854
6972184,0,3778,4075,3613,3841
6975519,0,3793,4089,3608,3838
6978854,0,3794,4069,3624,3836
6982191,0,3775,4073,3604,3846
6985526,0,3778,4072,3611,3844
6988861,0,3789,4066,3605,3851
6992198,0,3773,4081,3610,3847
6995533,0,3778,4074,3604,3847
6998869,0,3793,4069,3616,3835
7002204,0,3780,4075,3604,3840
7005539,0,3786,4072,3617,3838
7008874,0,3778,4076,3611,3845
7012211,0,3773,4067,3606,3834
7015546,0,3763,4077,3623,3833
7018883,0,3770,4074,3608,3835
7022219,0,3775,4087,3606,3847
7025555,0,3776,4095,3603,3837
7028892,0,3786,4070,3615,3841
7032228,0,3795,4091,3625,3829
7035564,0,3773,4072,3606,3844
7038899,0,3779,4073,3611,3838
7042236,0,3791,4075,3617,3850
7045572,0,3785,4067,3616,3834
7048907,0,3773,4074,3609,3842
7052243,0,3761,4076,3607,3844
7055580,0,3773,4065,3608,3856
7058917,0,3777,4081,3609,3846
7062253,0,3776,4073,3613,3831
7065590,0,3771,4095,3605,3847
7068926,0,3777,4075,3604,3837
7072263,0,3774,4080,3610,3845
7075599,0,3767,4080,3610,3846
7078934,0,3766,4065,3605,3839
7082269,0,3761,4084,3628,3859
7085605,0,3770,4075,3609,3842
7088942,0,3764,4078,3603,3841
7092279,0,3769,4054,3613,3837
7095614,0,3773,4074,3611,3846
7098951,0,3762,4066,3614,3845
7102287,0,3764,4088,3604,3839
7105623,0,3772,4074,3602,3848
7108958,0,3793,4068,3624,3843
7112293,0,3766,4064,3615,3839
7115629,0,3767,4074,3609,3840
7118964,0,3766,4072,3610,3845
7122300,0,3767,4076,3610,3842
7125636,0,3777,4070,3614,3845
7128971,0,3771,4067,3610,3841
7132307,0,3763,4079,3610,3841
7135643,0,3751,4088,3619,3845
7138978,0,3776,4071,3612,3845
7142314,0,3773,4075,3611,3838
7145651,0,3769,4085,3630,3843
7148988,0,3761,4068,3625,3845
7152323,0,3766,4070,3614,3843
7155660,0,3787,4069,3617,3834
7158997,0,3767,4058,3617,3844
7162333,0,3767,4074,3609,3846
7165668,0,3759,4064,3617,3842
7169005,0,3760,4071,3614,3862
7172340,0,3767,4077,3609,3837
7175675,0,3765,4053,3613,3842
7179011,0,3761,4072,3609,3845
7182346,0,3764,4066,3613,3838
7185682,0,3763,4075,3606,3844
7189018,0,3765,4088,3607,3836
7192353,0,3772,4073,3614,3846
7195689,0,3767,4093,3606,3850
7199026,0,3756,4080,3606,3842
7202363,0,3746,4080,3614,3838
7205699,0,3775,4072,3612,3841
7209036,0,3771,4075,3613,3835
7212373,0,3761,4071,3613,3853
7215708,0,3756,4068,3615,3836
7219043,0,3767,4075,3612,3841
7222378,0,3770,4069,3614,3827
7225714,0,3765,4055,3613,3842
7229049,0,3768,4075,3610,3842
7232386,0,3762,4066,3615,3834
7235721,0,3757,4071,3609,3851
7239057,0,3767,4074,3608,3833
7242392,0,3772,4074,3634,3840
7245727,0,3764,4068,3625,3838
7249062,0,3761,4064,3612,3835
7252399,0,3764,4069,3606,3835
7255736,0,3759,4075,3630,3839
7259073,0,3775,4074,3610,3839
7262409,0,3769,4074,3612,3843
7265745,0,3766,4073,3609,3837
7269082,0,3772,4070,3605,3836
7272418,0,3768,4075,3610,3840
7275754,0,3768,4071,3614,3836
7279089,0,3760,4071,3613,3848
7282426,0,3760,4088,3598,3852
7285762,0,3760,4071,3609,3840
7289097,0,3771,4072,3618,3833
7292434,0,3786,4056,3612,3839
7295769,0,3768,4073,3609,3843
7299105,0,3755,4064,3610,3841
7302442,0,3771,4087,3603,3839
7305779,0,3766,4076,3628,3838
7309115,0,3771,4063,3610,3845
7312450,0,3772,4064,3609,3839
7315786,0,3762,4071,3613,3838
7319123,0,3764,4072,3608,3847
7322460,0,3762,4063,3616,3847
7325796,0,3770,4072,3610,3847
7329131,0,3765,4065,3614,3839
7332468,0,3768,4071,3609,3840
7335803,0,3769,4065,3603,3844
7339139,0,3772,4074,3608,3843
7342474,0,3769,4077,3610,3837
7345810,0,3761,4068,3604,3842
7349145,0,3755,4089,3598,3847
7352482,0,3783,4071,3616,3844
7355818,0,3757,4075,3612,3840
7359155,0,3793,4060,3609,3837
7362491,0,3764,4075,3608,3843
7365828,0,3770,4080,3594,3843
7369164,0,3761,4070,3612,3861
7372499,0,3766,4075,3627,3843
7375835,0,3795,4066,3603,3846
7379170,0,3763,4078,3606,3849
7382505,0,3769,4070,3611,3840
7385841,0,3761,4073,3608,3839
7389176,0,3761,4068,3619,3850
7392513,0,3767,4074,3609,3851
7395849,0,3766,4066,3613,3840
7399186,0,3764,4070,3609,3839
7402522,0,3760,4091,3615,3845
7405859,0,3763,4077,3608,3844
7409195,0,3767,4073,3611,3845
7412530,0,3788,4070,3605,3835
7415866,0,3764,4072,3599,3832
7419201,0,3770,4069,3610,3841
7422541,0,3760,4080,3604,3840
