Micros,Pin_State,R_Vis_Value,R_940_Value,T_Vis_Value,T_940_Value
6032200,0,3872,4079,3660,3885
6035537,0,3894,4077,3658,3896
6038873,0,3888,4067,3664,3887
6042210,0,3832,4083,3648,3894
6045547,0,3831,4082,3648,3898
6048883,0,3869,4068,3657,3889
6052219,0,3894,4075,3648,3900
6055554,0,3872,4076,3645,3893
6058890,0,3843,4076,3650,3896
6062225,0,3827,4078,3647,3890
6065560,0,3864,4076,3651,3885
6068896,0,3887,4071,3660,3895
6072233,0,3882,4067,3653,3890
6075569,0,3838,4067,3646,3888
6078906,0,3829,4079,3640,3886
6082242,0,3866,4077,3645,3893
6085577,0,3890,4093,3663,3904
6088913,0,3881,4065,3645,3890
6092249,0,3839,4069,3646,3889
6095584,0,3822,4083,3663,3887
6098920,0,3875,4081,3636,3894
6102257,0,3894,4075,3645,3895
6105593,0,3879,4075,3641,3907
6108929,0,3853,4069,3633,3890
6112264,0,3846,4071,3642,3893
6115599,0,3861,4083,3640,3893
6118935,0,3889,4078,3639,3895
6122270,0,3891,4081,3634,3889
6125607,0,3839,4075,3626,3894
6128943,0,3829,4075,3635,3889
6132278,0,3875,4088,3641,3896
6135613,0,3878,4068,3639,3901
6138949,0,3875,4081,3639,3899
6142286,0,3833,4079,3632,3892
6145623,0,3836,4068,3636,3892
6148959,0,3866,4076,3636,3894
6152296,0,3889,4081,3643,3893
6155632,0,3898,4095,3629,3899
6158969,0,3836,4074,3636,3893
6162305,0,3824,4092,3637,3889
6165642,0,3876,4081,3647,3895
6168978,0,3894,4067,3642,3894
6172314,0,3880,4076,3636,3895
6175649,0,3839,4069,3639,3890
6178985,0,3832,4075,3634,3894
6182321,0,3869,4068,3637,3895
6185656,0,3896,4072,3634,3899
6188992,0,3875,4074,3637,3902
6192329,0,3838,4075,3625,3904
6195665,0,3831,4078,3631,3895
6199004,0,3886,4086,3644,3885
6202341,0,3895,4088,3635,3889
6205677,0,3880,4074,3633,3895
6209014,0,3837,4083,3626,3896
6212350,0,3847,4066,3625,3905
6215685,0,3868,4076,3631,3883
6219021,0,3894,4070,3626,3888
6222356,0,3876,4073,3636,3898
6225693,0,3837,4083,3629,3891
6229029,0,3832,4066,3621,3895
6232366,0,3866,4067,3635,3884
6235703,0,3895,4079,3651,3889
6239039,0,3884,4090,3628,3902
6242375,0,3838,4078,3648,3885
6245710,0,3833,4084,3625,3912
6249046,0,3864,4079,3631,3895
6252381,0,3901,4075,3632,3894
6255718,0,3894,4085,3648,3910
6259054,0,3833,4059,3632,3883
6262389,0,3832,4077,3625,3894
6265724,0,3866,4077,3626,3895
6269060,0,3888,4069,3632,3910
6272397,0,3884,4073,3632,3892
6275733,0,3847,4067,3626,3885
6279069,0,3832,4076,3650,3906
6282404,0,3869,4075,3628,3885
6285739,0,3896,4071,3632,3890
6289075,0,3876,4072,3634,3893
6292410,0,3835,4083,3625,3891
6295747,0,3828,4082,3627,3894
6299083,0,3867,4070,3633,3884
6302420,0,3894,4073,3630,3886
6305757,0,3879,4074,3633,3893
6309093,0,3838,4075,3641,3889
6312429,0,3849,4075,3619,3888
6315764,0,3869,4078,3630,3893
6319100,0,3899,4073,3632,3895
6322435,0,3877,4067,3627,3891
6325770,0,3832,4082,3629,3887
6329106,0,3830,4072,3636,3891
6332442,0,3867,4085,3618,3896
6335778,0,3897,4068,3647,3891
6339114,0,3881,4077,3630,3895
6342449,0,3832,4069,3621,3903
6345784,0,3836,4085,3623,3912
6349120,0,3875,4075,3628,3894
6352455,0,3921,4069,3629,3896
6355792,0,3877,4061,3644,3903
6359128,0,3837,4080,3627,3892
6362463,0,3836,4072,3629,3895
6365798,0,3879,4066,3635,3888
6369134,0,3893,4076,3644,3892
6372469,0,3882,4075,3619,3898
6375806,0,3835,4076,3617,3896
6379142,0,3834,4075,3620,3887
6382478,0,3870,4077,3626,3895
6385813,0,3901,4074,3631,3892
6389149,0,3879,4069,3623,3907
6392484,0,3839,4094,3635,3881
6395821,0,3835,4075,3622,3896
6399158,0,3872,4076,3625,3888
6402493,0,3901,4078,3630,3886
6405829,0,3885,4072,3632,3892
6409165,0,3833,4090,3632,3892
6412500,0,3844,4085,3636,3913
6415835,0,3872,4076,3619,3895
6419170,0,3923,4071,3623,3889
6422505,0,3877,4058,3636,3912
6425842,0,3840,4076,3629,3886
6429178,0,3830,4076,3626,3896
6432515,0,3867,4079,3628,3892
6435852,0,3897,4076,3620,3898
6439189,0,3879,4070,3635,3889
6442525,0,3839,4071,3627,3891
6445860,0,3828,4075,3618,3887
6449195,0,3875,4091,3622,3890
6452530,0,3888,4081,3630,3892
6455867,0,3882,4077,3624,3897
6459202,0,3836,4081,3630,3886
6462539,0,3832,4095,3621,3897
6465875,0,3871,4082,3618,3899
6469210,0,3893,4094,3627,3898
6472545,0,3885,4074,3633,3891
6475880,0,3838,4077,3622,3894
6479215,0,3827,4077,3633,3912
6482552,0,3869,4071,3621,3897
6485889,0,3892,4076,3622,3901
6489224,0,3887,4068,3639,3902
6492561,0,3843,4072,3626,3888
6495898,0,3831,4076,3627,3892
6499233,0,3873,4073,3626,3893
6502568,0,3896,4095,3640,3881
6505903,0,3880,4068,3637,3889
6509239,0,3839,4095,3625,3895
6512575,0,3846,4077,3625,3899
6515914,0,3882,4075,3625,3908
6519249,0,3890,4078,3629,3897
6522586,0,3877,4081,3618,3899
6525922,0,3836,4075,3629,3890
6529257,0,3834,4095,3622,3899
6532593,0,3880,4095,3619,3901
6535930,0,3896,4076,3642,3912
6539266,0,3877,4075,3629,3894
6542601,0,3833,4070,3627,3883
6545937,0,3838,4067,3627,3896
6549272,0,3871,4079,3623,3900
6552607,0,3896,4067,3632,3894
6555942,0,3899,4061,3632,3886
6559278,0,3842,4073,3627,3891
6562613,0,3829,4078,3626,3892
6565949,0,3875,4074,3628,3896
6569285,0,3896,4071,3626,3903
6572620,0,3879,4067,3633,3889
6575956,0,3837,4070,3628,3890
6579292,0,3816,4084,3629,3887
6582627,0,3869,4069,3633,3912
6585964,0,3893,4078,3630,3895
6589300,0,3878,4067,3630,3892
6592635,0,3830,4095,3635,3888
6595971,0,3832,4076,3618,3896
6599306,0,3865,4090,3627,3886
6602643,0,3892,4067,3623,3889
6605979,0,3886,4072,3630,3891
6609314,0,3852,4084,3624,3881
6612649,0,3826,4069,3632,3881
6615985,0,3877,4074,3622,3898
6619320,0,3895,4071,3631,3895
6622657,0,3881,4074,3645,3884
6625993,0,3841,4072,3627,3887
6629330,0,3833,4074,3626,3889
6632667,0,3866,4079,3626,3889
6636005,0,3906,4087,3638,3891
6639342,0,3877,4070,3633,3913
6642679,0,3857,4070,3632,3885
6646014,0,3826,4084,3626,3890
6649349,0,3884,4072,3623,3884
6652684,0,3896,4076,3628,3892
6656020,0,3879,4072,3629,3885
6659355,0,3834,4064,3623,3908
6662692,0,3832,4068,3628,3889
6666028,0,3879,4093,3624,3888
6669365,0,3892,4080,3634,3890
6672701,0,3881,4078,3627,3892
6676038,0,3834,4081,3628,3890
6679374,0,3853,4070,3638,3880
6682709,0,3893,4073,3633,3891
6686045,0,3890,4086,3629,3894
6689380,0,3896,4071,3634,3891
6692717,0,3841,4065,3630,3885
6696053,0,3835,4073,3626,3892
6699390,0,3871,4076,3630,3883
6702726,0,3888,4090,3621,3889
6706063,0,3882,4072,3619,3887
6709400,0,3834,4079,3623,3891
6712736,0,3832,4068,3629,3884
6716073,0,3869,4070,3632,3886
6719410,0,3895,4077,3629,3883
6722746,0,3876,4069,3621,3897
6726082,0,3853,4065,3621,3893
6729417,0,3826,4079,3624,3897
6732752,0,3867,4061,3630,3887
6736088,0,3895,4070,3635,3890
6739423,0,3878,4076,3628,3883
6742760,0,3838,4077,3636,3891
6746096,0,3855,4066,3618,3895
6749433,0,3872,4082,3626,3895
6752769,0,3899,4072,3630,3895
6756106,0,3875,4081,3627,3895
6759443,0,3859,4081,3627,3907
6762779,0,3836,4075,3618,3898
6766115,0,3873,4078,3628,3887
6769450,0,3886,4073,3628,3908
6772785,0,3889,4070,3632,3889
6776121,0,3834,4081,3627,3892
6779456,0,3839,4071,3623,3896
6782793,0,3877,4069,3643,3908
6786129,0,3890,4077,3630,3886
6789466,0,3877,4071,3628,3879
6792802,0,3819,4071,3622,3883
6796138,0,3830,4081,3625,3897
6799473,0,3886,4065,3626,3888
6802808,0,3892,4071,3635,3913
6806143,0,3877,4078,3630,3884
6809479,0,3838,4077,3628,3891
6812815,0,3832,4076,3626,3895
6816151,0,3870,4078,3630,3893
6819486,0,3895,4079,3630,3893
6822821,0,3869,4083,3624,3891
6826157,0,3833,4067,3621,3894
6829492,0,3836,4068,3622,3899
6832828,0,3876,4077,3633,3889
6836165,0,3893,4061,3628,3888
6839502,0,3882,4068,3621,3903
6842838,0,3843,4072,3627,3890
6846174,0,3836,4071,3627,3888
6849509,0,3873,4067,3635,3883
6852844,0,3895,4075,3627,3892
6856180,0,3874,4068,3621,3880
6859516,0,3835,4069,3626,3900
6862853,0,3840,4075,3625,3892
6866188,0,3877,4063,3630,3894
6869523,0,3887,4076,3619,3894
6872858,0,3879,4073,3618,3896
6876194,0,3838,4067,3630,3887
6879529,0,3832,4076,3626,3890
6882866,0,3892,4069,3637,3883
6886202,0,3893,4079,3631,3894
6889539,0,3878,4077,3624,3892
6892875,0,3859,4088,3626,3883
6896211,0,3821,4078,3619,3887
6899546,0,3873,4073,3628,3892
6902881,0,3893,4069,3632,3887
6906217,0,3873,4071,3634,3891
6909552,0,3835,4073,3626,3889
6912889,0,3827,4070,3619,3888
6916225,0,3872,4082,3637,3903
6919560,0,3894,4072,3630,3892
6922895,0,3885,4066,3632,3884
6926231,0,3827,4064,3626,3895
6929566,0,3834,4077,3625,3892
6932903,0,3880,4076,3628,3909
6936239,0,3890,4066,3630,3901
6939576,0,3878,4067,3634,3891
6942913,0,3829,4082,3623,3893
6946248,0,3852,4072,3630,3891
6949585,0,3896,4085,3628,3889
6952921,0,3897,4075,3633,3889
6956258,0,3877,4074,3628,3897
6959594,0,3842,4084,3629,3896
6962929,0,3824,4073,3624,3887
6966265,0,3867,4077,3628,3892
6969600,0,3886,4078,3627,3893
6972937,0,3878,4065,3634,3890
6976273,0,3839,4074,3626,3884
6979608,0,3836,4067,3621,3899
6982943,0,3880,4086,3625,3884
6986278,0,3892,4076,3629,3893
6989613,0,3896,4067,3631,3900
6992948,0,3851,4074,3629,3904
6996284,0,3838,4074,3625,3898
6999621,0,3878,4076,3629,3882
7002958,0,3902,4073,3628,3892
7006294,0,3868,4078,3628,3891
7009630,0,3838,4078,3627,3889
7012965,0,3825,4080,3624,3896
7016300,0,3871,4077,3633,3896
7019635,0,3896,4075,3640,3893
7022970,0,3880,4074,3628,3880
7026306,0,3833,4067,3622,3873
7029643,0,3824,4068,3620,3908
7032980,0,3878,4075,3631,3890
7036316,0,3913,4072,3642,3889
7039651,0,3876,4066,3638,3889
7042986,0,3838,4078,3621,3891
7046322,0,3832,4091,3633,3895
7049657,0,3880,4095,3627,3890
7052997,0,3900,4073,3629,3891
7056332,0,3871,4067,3628,3887
7059669,0,3838,4066,3628,3876
7063005,0,3838,4075,3619,3898
7066342,0,3879,4066,3631,3888
7069679,0,3892,4077,3620,3899
7073015,0,3881,4095,3627,3903
7076351,0,3840,4073,3627,3911
7079686,0,3840,4074,3627,3892
7083022,0,3873,4070,3626,3887
7086359,0,3905,4095,3641,3886
7089694,0,3878,4080,3628,3892
7093030,0,3843,4070,3633,3892
7096366,0,3843,4076,3641,3887
7099701,0,3873,4076,3626,3892
7103037,0,3878,4081,3634,3891
7106372,0,3882,4073,3618,3896
7109709,0,3862,4071,3632,3889
7113045,0,3839,4069,3626,3885
7116381,0,3872,4060,3634,3909
7119716,0,3899,4072,3629,3897
7123052,0,3880,4072,3628,3885
7126387,0,3846,4070,3622,3887
7129722,0,3828,4082,3625,3894
7133058,0,3876,4077,3627,3893
7136395,0,3892,4080,3629,3892
7139732,0,3871,4076,3641,3899
7143068,0,3844,4072,3633,3888
7146404,0,3835,4065,3630,3890
7149739,0,3883,4083,3648,3891
7153075,0,3891,4095,3632,3901
7156410,0,3879,4076,3627,3913
7159745,0,3826,4078,3629,3890
7163081,0,3841,4076,3626,3886
7166418,0,3869,4080,3627,3895
7169755,0,3886,4072,3626,3891
7173091,0,3879,4083,3627,3911
7176426,0,3837,4073,3626,3884
7179762,0,3863,4071,3628,3891
7183098,0,3875,4057,3635,3903
7186433,0,3897,4077,3631,3893
7189768,0,3882,4072,3632,3893
7193104,0,3850,4068,3632,3886
7196439,0,3838,4078,3628,3893
7199776,0,3877,4080,3629,3896
7203112,0,3896,4074,3620,3898
7206448,0,3868,4074,3620,3886
7209783,0,3834,4078,3625,3891
7213119,0,3842,4073,3632,3894
7216454,0,3872,4071,3626,3909
7219789,0,3896,4093,3637,3885
7223125,0,3879,4074,3626,3892
7226462,0,3840,4074,3622,3885
7229799,0,3842,4079,3626,3886
7233135,0,3876,4082,3629,3893
7236470,0,3892,4079,3640,3899
7239805,0,3895,4092,3642,3914
7243141,0,3841,4073,3627,3891
7246476,0,3865,4070,3620,3889
7249813,0,3873,4053,3632,3906
7253149,0,3899,4076,3629,3892
7256485,0,3882,4072,3628,3893
7259820,0,3831,4080,3622,3894
7263156,0,3837,4074,3634,3890
7266491,0,3884,4084,3624,3898
7269828,0,3895,4077,3624,3901
7273164,0,3872,4074,3621,3885
7276501,0,3838,4079,3626,3915
7279838,0,3835,4078,3624,3895
7283174,0,3877,4084,3624,3897
7286510,0,3891,4068,3630,3899
7289845,0,3880,4075,3620,3900
7293181,0,3834,4081,3617,3907
7296516,0,3839,4086,3623,3897
7299851,0,3883,4076,3627,3894
7303187,0,3893,4068,3644,3889
7306524,0,3892,4070,3627,3875
7309861,0,3841,4074,3617,3893
7313197,0,3835,4074,3617,3899
7316534,0,3908,4067,3624,3889
7319870,0,3895,4078,3627,3896
7323207,0,3876,4078,3628,3895
7326544,0,3846,4074,3627,3891
7329880,0,3839,4065,3636,3892
7333216,0,3878,4067,3632,3892
7336551,0,3895,4070,3631,3897
7339888,0,3871,4070,3623,3887
7343224,0,3833,4072,3640,3880
7346559,0,3835,4078,3625,3893
7349896,0,3887,4071,3626,3901
7353232,0,3900,4082,3628,3888
7356569,0,3878,4068,3630,3890
7359906,0,3833,4068,3624,3907
7363242,0,3834,4073,3628,3906
7366579,0,3874,4077,3628,3891
7369914,0,3910,4071,3622,3901
7373251,0,3883,4067,3653,3910
7376587,0,3838,4066,3623,3889
7379922,0,3847,4074,3626,3894
7383258,0,3874,4075,3638,3889
7386594,0,3891,4076,3628,3901
7389929,0,3877,4074,3625,3884
7393266,0,3841,4075,3626,3914
7396603,0,3839,4084,3639,3894
7399939,0,3879,4085,3626,3893
7403275,0,3886,4078,3623,3896
7406610,0,3881,4081,3624,3888
7409945,0,3840,4077,3621,3876
7413281,0,3839,4078,3624,3885
7416616,0,3879,4076,3628,3893
7419953,0,3915,4084,3639,3893
7423289,0,3870,4080,3623,3894
7426626,0,3854,4058,3624,3884
7429963,0,3832,4069,3620,3885
7433299,0,3878,4076,3625,3884
7436635,0,3909,4074,3622,3889
7439970,0,3878,4082,3644,3894
7443305,0,3834,4081,3623,3891
7446640,0,3842,4074,3626,3890
7449975,0,3883,4076,3626,3893
7453311,0,3894,4076,3629,3889
7456647,0,3876,4081,3625,3896
7459982,0,3839,4077,3619,3894
7463318,0,3848,4086,3632,3889
7466653,0,3874,4070,3629,3909
7469990,0,3901,4074,3628,3895
7473325,0,3876,4073,3643,3890
7476660,0,3831,4085,3625,3877
7479995,0,3841,4088,3619,3895
7483330,0,3887,4071,3633,3912
7486665,0,3903,4068,3638,3892
7490002,0,3874,4077,3627,3892
7493337,0,3835,4090,3626,3896
7496674,0,3840,4087,3618,3888
7500011,0,3878,4066,3633,3889
7503347,0,3898,4078,3624,3902
7506684,0,3874,4084,3627,3884
7510020,0,3842,4072,3625,3890
7513356,0,3840,4074,3621,3898
7516691,0,3881,4075,3629,3889
7520028,0,3891,4093,3623,3906
7523364,0,3876,4078,3626,3891
7526699,0,3843,4073,3625,3890
7530035,0,3836,4089,3625,3882
7533371,0,3888,4069,3623,3887
7536706,0,3892,4067,3633,3891
7540041,0,3873,4075,3629,3897
7543377,0,3830,4069,3630,3879
7546712,0,3842,4074,3624,3899
7550049,0,3880,4074,3625,3887
7553385,0,3889,4070,3631,3901
7556722,0,3868,4082,3623,3892
7560058,0,3857,4067,3635,3889
7563394,0,3855,4068,3633,3888
7566729,0,3877,4076,3621,3894
7570064,0,3895,4077,3619,3900
7573399,0,3890,4073,3626,3918
7576734,0,3844,4073,3623,3890
7580071,0,3836,4074,3626,3889
7583406,0,3886,4074,3629,3892
7586743,0,3893,4084,3633,3891
7590079,0,3867,4081,3623,3897
7593415,0,3838,4066,3628,3889
7596750,0,3833,4091,3625,3901
7600085,0,3877,4070,3635,3886
7603422,0,3897,4075,3630,3886
7606759,0,3870,4082,3624,3895
7610096,0,3838,4073,3619,3885
7613432,0,3846,4067,3626,3891
7616767,0,3875,4089,3632,3888
7620103,0,3881,4087,3635,3893
7623439,0,3875,4092,3625,3894
7626774,0,3835,4060,3628,3883
7630109,0,3842,4081,3633,3886
7633445,0,3879,4079,3629,3891
7636780,0,3895,4076,3626,3885
7640118,0,3870,4078,3625,3890
7643453,0,3830,4077,3622,3891
7646790,0,3846,4071,3628,3890
7650125,0,3887,4074,3630,3891
7653460,0,3893,4067,3620,3899
7656795,0,3877,4065,3625,3892
7660131,0,3839,4074,3617,3895
7663466,0,3839,4065,3620,3889
7666803,0,3889,4068,3624,3911
7670139,0,3900,4072,3631,3892
7673475,0,3879,4070,3626,3886
7676810,0,3834,4068,3634,3880
7680146,0,3840,4076,3624,3890
7683481,0,3877,4066,3620,3881
7686816,0,3890,4078,3636,3893
7690152,0,3874,4076,3627,3889
7693489,0,3833,4063,3625,3891
7696826,0,3833,4076,3614,3894
7700162,0,3883,4095,3625,3899
7703499,0,3894,4069,3630,3893
7706835,0,3874,4072,3622,3895
7710171,0,3841,4072,3637,3889
7713506,0,3843,4074,3627,3894
7716841,0,3882,4078,3628,3894
7720177,0,3910,4090,3645,3890
7723512,0,3869,4079,3619,3886
7726849,0,3837,4075,3624,3895
7730184,0,3839,4068,3628,3888
7733519,0,3877,4072,3638,3887
7736854,0,3900,4074,3628,3898
7740190,0,3869,4078,3622,3886
7743527,0,3836,4095,3639,3885
7746864,0,3842,4083,3624,3900
7750200,0,3888,4068,3632,3886
7753535,0,3885,4066,3644,3892
7756871,0,3878,4076,3625,3895
7760207,0,3838,4075,3626,3894
7763542,0,3835,4070,3638,3890
7766877,0,3882,4088,3624,3902
7770213,0,3895,4065,3631,3895
7773550,0,3875,4095,3622,3900
7776887,0,3836,4067,3640,3906
7780223,0,3842,4076,3628,3916
7783560,0,3878,4078,3629,3895
7786897,0,3891,4070,3623,3884
7790233,0,3867,4072,3632,3888
7793569,0,3838,4064,3629,3892
7796904,0,3843,4069,3631,3893
7800240,0,3875,4073,3631,3888
7803575,0,3894,4078,3627,3895
7806910,0,3889,4076,3626,3889
7810246,0,3851,4067,3611,3890
7813583,0,3841,4066,3631,3892
7816919,0,3888,4067,3645,3902
7820255,0,3916,4077,3639,3890
7823592,0,3873,4078,3625,3891
7826929,0,3841,4073,3630,3915
7830265,0,3845,4075,3625,3895
7833602,0,3888,4065,3631,3890
7836939,0,3890,4083,3626,3897
7840275,0,3877,4075,3630,3894
7843611,0,3828,4072,3623,3885
7846946,0,3839,4076,3619,3887
7850282,0,3880,4075,3630,3891
7853617,0,3890,4069,3644,3882
7856954,0,3882,4067,3637,3892
7860290,0,3834,4076,3627,3889
7863625,0,3846,4073,3638,3888
7866960,0,3880,4066,3643,3889
7870296,0,3896,4074,3627,3896
7873631,0,3872,4095,3634,3896
7876966,0,3833,4091,3625,3888
7880301,0,3835,4074,3625,3895
7883636,0,3875,4084,3637,3887
7886971,0,3901,4070,3623,3900
7890307,0,3876,4077,3628,3884
7893642,0,3836,4077,3624,3887
7896977,0,3839,4076,3627,3911
7900313,0,3874,4078,3622,3893
7903649,0,3896,4075,3628,3895
7906984,0,3869,4084,3623,3897
7910320,0,3834,4074,3625,3893
7913655,0,3848,4074,3610,3892
7916990,0,3887,4076,3627,3888
7920326,0,3886,4081,3627,3888
7923663,0,3875,4072,3635,3886
7927002,0,3842,4072,3626,3892
7930338,0,3844,4077,3627,3913
7933675,0,3878,4080,3628,3890
7937011,0,3893,4075,3620,3900
7940348,0,3891,4071,3642,3889
7943684,0,3837,4083,3629,3886
7947019,0,3841,4077,3625,3897
7950355,0,3878,4078,3623,3895
7953690,0,3886,4068,3634,3901
7957027,0,3874,4079,3626,3898
7960363,0,3845,4075,3627,3893
7963698,0,3842,4068,3627,3892
7967035,0,3897,4077,3619,3890
7970371,0,3894,4075,3628,3890
7973707,0,3875,4072,3624,3893
7977042,0,3836,4068,3620,3886
7980378,0,3856,4095,3621,3887
7983713,0,3874,4082,3624,3898
7987048,0,3898,4063,3632,3887
7990384,0,3889,4069,3620,3916
7993721,0,3841,4075,3615,3898
7997058,0,3832,4080,3630,3888
8000394,0,3900,4069,3622,3910
8003731,0,3893,4079,3626,3894
8007067,0,3873,4065,3630,3885
8010404,0,3836,4058,3639,3900
8013741,0,3844,4068,3632,3893
8017077,0,3879,4083,3624,3895
8020413,0,3903,4067,3628,3895
8023748,0,3876,4074,3628,3892
8027083,0,3839,4077,3629,3890
8030419,0,3842,4077,3625,3890
8033756,0,3870,4072,3623,3888
8037092,0,3897,4076,3630,3895
8040429,0,3879,4073,3631,3892
8043765,0,3846,4084,3627,3888
8047100,0,3856,4063,3625,3902
8050436,0,3882,4076,3619,3899
8053771,0,3892,4079,3625,3903
8057106,0,3872,4070,3637,3886
8060442,0,3842,4071,3626,3890
8063779,0,3861,4076,3620,3886
8067115,0,3878,4070,3623,3883
8070451,0,3895,4095,3624,3900
8073787,0,3867,4083,3632,3889
8077123,0,3860,4077,3623,3886
8080459,0,3842,4077,3624,3895
8083794,0,3880,4075,3630,3898
8087131,0,3899,4076,3629,3897
8090467,0,3873,4065,3631,3882
8093804,0,3836,4077,3624,3892
8097140,0,3838,4076,3622,3895
8100475,0,3894,4071,3631,3893
8103810,0,3895,4082,3625,3880
8107145,0,3877,4074,3628,3889
8110481,0,3836,4065,3629,3890
8113816,0,3844,4073,3634,3897
8117152,0,3873,4080,3626,3895
8120489,0,3894,4081,3629,3887
8123825,0,3878,4073,3630,3894
8127160,0,3837,4072,3631,3888
8130496,0,3846,4072,3640,3891
8133831,0,3899,4065,3623,3900
8137168,0,3900,4076,3629,3897
8140503,0,3879,4071,3629,3892
8143838,0,3866,4063,3625,3899
8147174,0,3845,4073,3626,3895
8150510,0,3882,4079,3628,3894
8153845,0,3895,4068,3632,3894
8157180,0,3867,4095,3632,3890
8160515,0,3840,4072,3617,3900
8163850,0,3845,4076,3620,3901
8167186,0,3882,4067,3625,3886
8170523,0,3889,4067,3632,3883
8173859,0,3870,4078,3626,3892
8177194,0,3840,4065,3626,3898
8180530,0,3846,4062,3628,3889
8183865,0,3880,4067,3634,3892
8187201,0,3892,4086,3631,3888
8190537,0,3874,4081,3632,3886
8193872,0,3838,4076,3625,3893
8197208,0,3858,4072,3621,3916
8200544,0,3894,4069,3639,3886
8203881,0,3889,4085,3627,3898
8207217,0,3871,4078,3626,3895
8210553,0,3838,4071,3626,3890
8213888,0,3841,4076,3627,3889
8217225,0,3889,4064,3635,3890
8220561,0,3895,4071,3621,3903
8223896,0,3873,4072,3628,3888
8227236,0,3836,4075,3623,3883
8230571,0,3844,4076,3626,3904
8233907,0,3882,4064,3625,3914
8237242,0,3889,4072,3641,3896
8240579,0,3875,4072,3628,3892
8243915,0,3839,4074,3621,3896
8247251,0,3856,4064,3623,3886
8250586,0,3881,4076,3620,3898
8253921,0,3889,4061,3643,3896
8257257,0,3874,4069,3624,3887
8260592,0,3842,4075,3625,3893
8263929,0,3843,4067,3620,3897
8267265,0,3896,4084,3645,3904
8270602,0,3894,4072,3635,3891
8273938,0,3869,4081,3624,3894
8277275,0,3860,4069,3632,3892
8280611,0,3842,4077,3625,3885
8283946,0,3883,4072,3624,3902
8287282,0,3895,4074,3633,3894
8290617,0,3888,4070,3633,3888
8293954,0,3839,4089,3632,3886
8297289,0,3850,4072,3627,3894
8300624,0,3883,4077,3635,3893
8303959,0,3899,4072,3651,3896
8307295,0,3875,4082,3626,3901
8310630,0,3833,4078,3621,3895
8313967,0,3835,4076,3620,3899
8317303,0,3887,4075,3629,3895
8320640,0,3890,4063,3622,3905
8323977,0,3871,4073,3642,3888
8327313,0,3834,4084,3622,3898
8330649,0,3840,4085,3624,3898
8333984,0,3888,4071,3642,3912
8337320,0,3896,4075,3624,3900
8340655,0,3871,4078,3626,3897
8343992,0,3838,4076,3626,3892
8347327,0,3851,4074,3633,3905
8350662,0,3881,4074,3625,3896
8353999,0,3895,4076,3622,3904
8357334,0,3870,4061,3626,3889
8360669,0,3848,4073,3623,3891
8364006,0,3841,4078,3626,3897
8367342,0,3881,4079,3615,3900
8370677,0,3913,4068,3619,3901
